x-axis,1,2
second,Volt,Volt
-23.87500E-03,-18.31446307E+00,-785.25440E-03
-23.85000E-03,-18.30526081E+00,-787.64134E-03
-23.82500E-03,-18.29426835E+00,-787.13883E-03
-23.80000E-03,-18.28277337E+00,-783.71546E-03
-23.77500E-03,-18.24907357E+00,-786.35365E-03
-23.75000E-03,-18.16779217E+00,-783.99813E-03
-23.72500E-03,-18.10529219E+00,-787.01320E-03
-23.70000E-03,-18.05095797E+00,-783.71545E-03
-23.67500E-03,-17.93575698E+00,-786.73053E-03
-23.65000E-03,-17.88271049E+00,-785.63130E-03
-23.62500E-03,-17.76641022E+00,-783.52702E-03
-23.60000E-03,-17.69024817E+00,-784.12376E-03
-23.57500E-03,-17.56964507E+00,-783.21295E-03
-23.55000E-03,-17.48855223E+00,-783.87249E-03
-23.52500E-03,-17.36879708E+00,-786.79335E-03
-23.50000E-03,-17.27033610E+00,-783.99814E-03
-23.47500E-03,-17.13459487E+00,-783.80968E-03
-23.45000E-03,-17.07052454E+00,-783.21295E-03
-23.42500E-03,-16.93685616E+00,-783.27576E-03
-23.40000E-03,-16.85309360E+00,-784.21798E-03
-23.37500E-03,-16.71977076E+00,-783.52701E-03
-23.35000E-03,-16.61339500E+00,-781.98807E-03
-23.32500E-03,-16.49040522E+00,-782.64762E-03
-23.30000E-03,-16.35909226E+00,-780.85742E-03
-23.27500E-03,-16.26672431E+00,-780.88882E-03
-23.25000E-03,-16.12021043E+00,-779.44410E-03
-23.22500E-03,-16.01433726E+00,-779.50692E-03
-23.20000E-03,-15.88635370E+00,-781.20291E-03
-23.17500E-03,-15.76198174E+00,-780.10364E-03
-23.15000E-03,-15.66053704E+00,-778.75315E-03
-23.12500E-03,-15.51311244E+00,-778.50189E-03
-23.10000E-03,-15.43861495E+00,-778.37627E-03
-23.07500E-03,-15.29172428E+00,-778.25064E-03
-23.05000E-03,-15.17269150E+00,-778.91019E-03
-23.02500E-03,-15.07303711E+00,-778.72173E-03
-23.00000E-03,-14.94276061E+00,-777.55968E-03
-22.97500E-03,-14.83057464E+00,-778.47048E-03
-22.95000E-03,-14.68336998E+00,-778.31346E-03
-22.92500E-03,-14.54665505E+00,-778.40769E-03
-22.90000E-03,-14.43010357E+00,-777.71671E-03
-22.87500E-03,-14.28619662E+00,-777.08857E-03
-22.85000E-03,-14.16282966E+00,-776.52326E-03
-22.82500E-03,-14.06047425E+00,-776.80590E-03
-22.80000E-03,-13.90978319E+00,-776.14636E-03
-22.77500E-03,-13.81226436E+00,-775.58105E-03
-22.75000E-03,-13.67847047E+00,-775.36117E-03
-22.72500E-03,-13.54982714E+00,-774.57601E-03
-22.70000E-03,-13.45262245E+00,-774.35616E-03
-22.67500E-03,-13.30237120E+00,-772.91143E-03
-22.65000E-03,-13.21094523E+00,-773.79084E-03
-22.62500E-03,-13.07592650E+00,-775.36119E-03
-22.60000E-03,-12.93990243E+00,-773.50818E-03
-22.57500E-03,-12.84357723E+00,-771.40391E-03
-22.55000E-03,-12.70915506E+00,-771.46670E-03
-22.52500E-03,-12.59555574E+00,-771.84358E-03
-22.50000E-03,-12.47055586E+00,-770.65013E-03
-22.47500E-03,-12.32818755E+00,-769.86496E-03
-22.45000E-03,-12.23179957E+00,-770.90138E-03
-22.42500E-03,-12.08446914E+00,-770.27325E-03
-22.40000E-03,-11.96662984E+00,-769.07978E-03
-22.37500E-03,-11.85529201E+00,-769.07978E-03
-22.35000E-03,-11.70246539E+00,-767.54084E-03
-22.32500E-03,-11.60215121E+00,-766.72425E-03
-22.30000E-03,-11.45023547E+00,-765.93908E-03
-22.27500E-03,-11.30485224E+00,-766.63002E-03
-22.25000E-03,-11.17140356E+00,-766.09610E-03
-22.22500E-03,-11.04976441E+00,-766.72425E-03
-22.20000E-03,-10.90183713E+00,-764.43154E-03
-22.17500E-03,-10.75701910E+00,-765.02828E-03
-22.15000E-03,-10.63713874E+00,-764.36872E-03
-22.12500E-03,-10.46867134E+00,-764.68279E-03
-22.10000E-03,-10.33280442E+00,-763.92903E-03
-22.07500E-03,-10.22790490E+00,-763.70916E-03
-22.05000E-03,-10.07074431E+00,-758.27577E-03
-22.02500E-03,-9.94831942E+00,-761.32222E-03
-22.00000E-03,-9.82545530E+00,-761.85617E-03
-21.97500E-03,-9.66248423E+00,-759.43781E-03
-21.95000E-03,-9.51728929E+00,-759.28078E-03
-21.92500E-03,-9.37837597E+00,-757.80467E-03
-21.90000E-03,-9.23035472E+00,-756.51697E-03
-21.87500E-03,-9.06367764E+00,-758.87247E-03
-21.85000E-03,-8.90711340E+00,-757.05090E-03
-21.82500E-03,-8.73585081E+00,-756.79964E-03
-21.80000E-03,-8.62306833E+00,-753.37626E-03
-21.77500E-03,-8.45491504E+00,-754.38127E-03
-21.75000E-03,-8.27912986E+00,-753.06218E-03
-21.72500E-03,-8.13453173E+00,-754.94661E-03
-21.70000E-03,-7.98955690E+00,-753.47048E-03
-21.67500E-03,-7.83701310E+00,-751.55462E-03
-21.65000E-03,-7.67517254E+00,-751.02073E-03
-21.62500E-03,-7.54294874E+00,-748.03705E-03
-21.60000E-03,-7.41022278E+00,-747.31468E-03
-21.57500E-03,-7.25764749E+00,-746.90639E-03
-21.55000E-03,-7.12441868E+00,-744.07977E-03
-21.52500E-03,-7.00705072E+00,-746.49811E-03
-21.50000E-03,-6.86345779E+00,-748.35114E-03
-21.47500E-03,-6.75692495E+00,-745.08481E-03
-21.45000E-03,-6.63277312E+00,-743.95415E-03
-21.42500E-03,-6.48481449E+00,-742.98052E-03
-21.40000E-03,-6.37982071E+00,-740.12247E-03
-21.37500E-03,-6.22039858E+00,-741.75565E-03
-21.35000E-03,-6.04558714E+00,-738.52071E-03
-21.32500E-03,-5.88186190E+00,-737.70414E-03
-21.30000E-03,-5.65865231E+00,-736.63631E-03
-21.27500E-03,-5.45422375E+00,-733.62123E-03
-21.25000E-03,-5.22416733E+00,-730.60618E-03
-21.22500E-03,-4.99586955E+00,-728.37625E-03
-21.20000E-03,-4.77174875E+00,-726.90010E-03
-21.17500E-03,-4.53704404E+00,-721.56093E-03
-21.15000E-03,-4.34819339E+00,-720.46171E-03
-21.12500E-03,-4.15287324E+00,-716.63004E-03
-21.10000E-03,-3.99269726E+00,-718.67145E-03
-21.07500E-03,-3.79373387E+00,-714.80843E-03
-21.05000E-03,-3.62743384E+00,-713.11245E-03
-21.02500E-03,-3.45139722E+00,-707.74182E-03
-21.00000E-03,-3.31116476E+00,-705.16646E-03
-20.97500E-03,-3.17545484E+00,-702.93656E-03
-20.95000E-03,-3.01999038E+00,-700.70666E-03
-20.92500E-03,-2.86242110E+00,-695.65008E-03
-20.90000E-03,-2.75959437E+00,-694.48807E-03
-20.87500E-03,-2.62445024E+00,-689.61996E-03
-20.85000E-03,-2.48380911E+00,-688.83476E-03
-20.82500E-03,-2.37473271E+00,-685.66263E-03
-20.80000E-03,-2.22375915E+00,-683.02446E-03
-20.77500E-03,-2.09765977E+00,-676.49182E-03
-20.75000E-03,-2.00620276E+00,-674.85867E-03
-20.72500E-03,-1.88104550E+00,-668.57727E-03
-20.70000E-03,-1.79687481E+00,-665.84485E-03
-20.67500E-03,-1.65833823E+00,-663.08104E-03
-20.65000E-03,-1.56037966E+00,-658.90388E-03
-20.62500E-03,-1.43255323E+00,-650.51823E-03
-20.60000E-03,-1.37325668E+00,-644.86491E-03
-20.57500E-03,-1.27262856E+00,-640.27950E-03
-20.55000E-03,-1.21804327E+00,-636.32221E-03
-20.52500E-03,-1.18271026E+00,-631.61116E-03
-20.50000E-03,-1.09021646E+00,-625.86368E-03
-20.47500E-03,-1.01845155E+00,-616.69283E-03
-20.45000E-03,-964.49414E-03,-603.18777E-03
-20.42500E-03,-845.64983E-03,-562.70396E-03
-20.40000E-03,-745.71254E-03,-425.76922E-03
-20.37500E-03,-614.55697E-03,-301.74266E-03
-20.35000E-03,-512.89217E-03,-193.13736E-03
-20.32500E-03,-417.41511E-03,-91.34712E-03
-20.30000E-03,-398.00561E-03,-40.68778E-03
-20.27500E-03,-388.23803E-03,-26.86869E-03
-20.25000E-03,-379.16143E-03,-24.26193E-03
-20.22500E-03,-370.74432E-03,-12.95540E-03
-20.20000E-03,-362.39001E-03,-12.17023E-03
-20.17500E-03,-351.68023E-03,-6.10861E-03
-20.15000E-03,-338.20660E-03,-392.59E-06
-20.12500E-03,-324.82725E-03,+2.27704E-03
-20.10000E-03,-310.37998E-03,+11.88757E-03
-20.07500E-03,-290.65632E-03,+22.28335E-03
-20.05000E-03,-251.39737E-03,+59.46953E-03
-20.02500E-03,-183.49532E-03,+161.22825E-03
-20.00000E-03,-47.50276E-03,+250.86431E-03
-19.97500E-03,+49.07398E-03,+387.39039E-03
-19.95000E-03,+180.73204E-03,+509.15561E-03
-19.92500E-03,+278.94220E-03,+623.79130E-03
-19.90000E-03,+405.60643E-03,+776.55497E-03
-19.87500E-03,+544.36293E-03,+891.09678E-03
-19.85000E-03,+654.79018E-03,+1.02567571E+00
-19.82500E-03,+807.99347E-03,+1.16939428E+00
-19.80000E-03,+958.30767E-03,+1.30083297E+00
-19.77500E-03,+1.04508523E+00,+1.40331366E+00
-19.75000E-03,+1.17234646E+00,+1.51154264E+00
-19.72500E-03,+1.25359654E+00,+1.60469563E+00
-19.70000E-03,+1.38965182E+00,+1.73647981E+00
-19.67500E-03,+1.53761060E+00,+1.85648609E+00
-19.65000E-03,+1.62275466E+00,+1.98161149E+00
-19.62500E-03,+1.76986549E+00,+2.09006030E+00
-19.60000E-03,+1.86634781E+00,+2.19985890E+00
-19.57500E-03,+1.99225847E+00,+2.30720853E+00
-19.55000E-03,+2.09948227E+00,+2.40783635E+00
-19.52500E-03,+2.21311269E+00,+2.52495336E+00
-19.50000E-03,+2.34539939E+00,+2.63732763E+00
-19.47500E-03,+2.41813775E+00,+2.75887283E+00
-19.45000E-03,+2.53158021E+00,+2.82548708E+00
-19.42500E-03,+2.61455740E+00,+2.93453239E+00
-19.40000E-03,+2.73651115E+00,+3.00491540E+00
-19.37500E-03,+2.82545578E+00,+3.08534905E+00
-19.35000E-03,+2.95639178E+00,+3.18478355E+00
-19.32500E-03,+3.03484641E+00,+3.24156748E+00
-19.30000E-03,+3.17068193E+00,+3.33908644E+00
-19.27500E-03,+3.24813172E+00,+3.40937517E+00
-19.25000E-03,+3.39973337E+00,+3.47903619E+00
-19.22500E-03,+3.53280520E+00,+3.57193804E+00
-19.20000E-03,+3.64678118E+00,+3.61085123E+00
-19.17500E-03,+3.80221451E+00,+3.66166802E+00
-19.15000E-03,+3.93861568E+00,+3.75014168E+00
-19.12500E-03,+4.08911824E+00,+3.80347067E+00
-19.10000E-03,+4.24354637E+00,+3.84210139E+00
-19.07500E-03,+4.40745947E+00,+3.90645443E+00
-19.05000E-03,+4.55347126E+00,+3.96694430E+00
-19.02500E-03,+4.71213958E+00,+4.00309373E+00
-19.00000E-03,+4.87680665E+00,+4.02159241E+00
-18.97500E-03,+5.04307530E+00,+4.04784878E+00
-18.95000E-03,+5.22039938E+00,+4.08136006E+00
-18.92500E-03,+5.40073868E+00,+4.11584502E+00
-18.90000E-03,+5.59141089E+00,+4.15054976E+00
-18.87500E-03,+5.76813857E+00,+4.17375956E+00
-18.85000E-03,+5.93044997E+00,+4.19288639E+00
-18.82500E-03,+6.10102181E+00,+4.20570048E+00
-18.80000E-03,+6.26518609E+00,+4.21619044E+00
-18.77500E-03,+6.43004154E+00,+4.22473316E+00
-18.75000E-03,+6.61392940E+00,+4.23955724E+00
-18.72500E-03,+6.77639843E+00,+4.25240272E+00
-18.70000E-03,+6.92266132E+00,+4.26977090E+00
-18.67500E-03,+7.06408661E+00,+4.28795552E+00
-18.65000E-03,+7.23506666E+00,+4.30642285E+00
-18.62500E-03,+7.41590805E+00,+4.32357108E+00
-18.60000E-03,+7.54819504E+00,+4.33782986E+00
-18.57500E-03,+7.67558170E+00,+4.35017279E+00
-18.55000E-03,+7.82523594E+00,+4.36260997E+00
-18.52500E-03,+7.96713352E+00,+4.37200070E+00
-18.50000E-03,+8.08534937E+00,+4.37978966E+00
-18.47500E-03,+8.23899230E+00,+4.38870926E+00
-18.45000E-03,+8.38924364E+00,+4.39502202E+00
-18.42500E-03,+8.47815690E+00,+4.39809992E+00
-18.40000E-03,+8.63861551E+00,+4.40604594E+00
-18.37500E-03,+8.77881669E+00,+4.40915519E+00
-18.35000E-03,+8.90840236E+00,+4.40994036E+00
-18.32500E-03,+9.04090806E+00,+4.41352079E+00
-18.30000E-03,+9.18644862E+00,+4.42033612E+00
-18.27500E-03,+9.29028005E+00,+4.42247178E+00
-18.25000E-03,+9.42580127E+00,+4.42250318E+00
-18.22500E-03,+9.48154883E+00,+4.42300570E+00
-18.20000E-03,+9.61132265E+00,+4.42642905E+00
-18.17500E-03,+9.68729635E+00,+4.43110874E+00
-18.15000E-03,+9.80029879E+00,+4.43349564E+00
-18.12500E-03,+9.85513547E+00,+4.43506599E+00
-18.10000E-03,+9.95400498E+00,+4.43610240E+00
-18.07500E-03,+10.04272960E+00,+4.43767276E+00
-18.05000E-03,+10.13619733E+00,+4.44021678E+00
-18.02500E-03,+10.23889791E+00,+4.44291775E+00
-18.00000E-03,+10.34194485E+00,+4.44747175E+00
-17.97500E-03,+10.45114680E+00,+4.44853966E+00
-17.95000E-03,+10.60095869E+00,+4.45607732E+00
-17.92500E-03,+10.74062588E+00,+4.45852710E+00
-17.90000E-03,+10.88616600E+00,+4.46273564E+00
-17.87500E-03,+11.05048732E+00,+4.46725820E+00
-17.85000E-03,+11.22065074E+00,+4.47432478E+00
-17.82500E-03,+11.36835823E+00,+4.47765397E+00
-17.80000E-03,+11.51722757E+00,+4.48296172E+00
-17.77500E-03,+11.68315079E+00,+4.48509736E+00
-17.75000E-03,+11.84100249E+00,+4.49206977E+00
-17.72500E-03,+12.00243477E+00,+4.49483355E+00
-17.70000E-03,+12.11788715E+00,+4.49775447E+00
-17.67500E-03,+12.24926228E+00,+4.50199441E+00
-17.65000E-03,+12.35007948E+00,+4.50654839E+00
-17.62500E-03,+12.46254751E+00,+4.50808735E+00
-17.60000E-03,+12.56952044E+00,+4.51251575E+00
-17.57500E-03,+12.67463933E+00,+4.51430600E+00
-17.55000E-03,+12.78805041E+00,+4.51801200E+00
-17.52500E-03,+12.86656761E+00,+4.52419911E+00
-17.50000E-03,+12.95893611E+00,+4.52300573E+00
-17.47500E-03,+13.05221459E+00,+4.52589516E+00
-17.45000E-03,+13.12495347E+00,+4.52906730E+00
-17.42500E-03,+13.22479640E+00,+4.52928710E+00
-17.40000E-03,+13.28302484E+00,+4.53242780E+00
-17.37500E-03,+13.36126014E+00,+4.53242780E+00
-17.35000E-03,+13.45566931E+00,+4.53472048E+00
-17.32500E-03,+13.53066955E+00,+4.53280462E+00
-17.30000E-03,+13.63723358E+00,+4.53748436E+00
-17.27500E-03,+13.69156759E+00,+4.54027956E+00
-17.25000E-03,+13.78745357E+00,+4.54059364E+00
-17.22500E-03,+13.85183749E+00,+4.54282354E+00
-17.20000E-03,+13.88836431E+00,+4.54420544E+00
-17.17500E-03,+13.99967100E+00,+4.54565019E+00
-17.15000E-03,+14.07542442E+00,+4.54712625E+00
-17.12500E-03,+14.18695125E+00,+4.54954468E+00
-17.10000E-03,+14.26820075E+00,+4.55083234E+00
-17.07500E-03,+14.36239092E+00,+4.55306224E+00
-17.05000E-03,+14.45808759E+00,+4.55579460E+00
-17.02500E-03,+14.53214574E+00,+4.55519790E+00
-17.00000E-03,+14.64470842E+00,+4.55739641E+00
-16.97500E-03,+14.72561311E+00,+4.56069413E+00
-16.95000E-03,+14.84185032E+00,+4.56107103E+00
-16.92500E-03,+14.90793089E+00,+4.56276703E+00
-16.90000E-03,+15.03073235E+00,+4.56383483E+00
-16.87500E-03,+15.11738459E+00,+4.56619036E+00
-16.85000E-03,+15.24759789E+00,+4.56697554E+00
-16.82500E-03,+15.32429408E+00,+4.56983355E+00
-16.80000E-03,+15.45328239E+00,+4.57134116E+00
-16.77500E-03,+15.49976497E+00,+4.57325695E+00
-16.75000E-03,+15.62680649E+00,+4.57200070E+00
-16.72500E-03,+15.71685059E+00,+4.57325695E+00
-16.70000E-03,+15.84153642E+00,+4.57325695E+00
-16.67500E-03,+15.89097087E+00,+4.57752833E+00
-16.65000E-03,+16.00582681E+00,+4.57737133E+00
-16.62500E-03,+16.07357122E+00,+4.57922427E+00
-16.60000E-03,+16.14389209E+00,+4.58032353E+00
-16.57500E-03,+16.24929379E+00,+4.58261623E+00
-16.55000E-03,+16.29505375E+00,+4.58478339E+00
-16.52500E-03,+16.37803141E+00,+4.58365266E+00
-16.50000E-03,+16.45406765E+00,+4.58362130E+00
-16.47500E-03,+16.48984010E+00,+4.58321293E+00
-16.45000E-03,+16.54822595E+00,+4.58503458E+00
-16.42500E-03,+16.62043072E+00,+4.58572552E+00
-16.40000E-03,+16.66782377E+00,+4.58346423E+00
-16.37500E-03,+16.69857138E+00,+4.58566274E+00
-16.35000E-03,+16.76681898E+00,+4.58610241E+00
-16.32500E-03,+16.83855262E+00,+4.58657356E+00
-16.30000E-03,+16.88104615E+00,+4.58767274E+00
-16.27500E-03,+16.91295594E+00,+4.58804964E+00
-16.25000E-03,+16.97825110E+00,+4.58817530E+00
-16.22500E-03,+17.03905505E+00,+4.58936881E+00
-16.20000E-03,+17.07416805E+00,+4.58949440E+00
-16.17500E-03,+17.10799343E+00,+4.58817529E+00
-16.15000E-03,+17.15350236E+00,+4.58767279E+00
-16.12500E-03,+17.20469569E+00,+4.58880341E+00
-16.10000E-03,+17.23613412E+00,+4.58826956E+00
-16.07500E-03,+17.26044306E+00,+4.58896046E+00
-16.05000E-03,+17.26923703E+00,+4.59018530E+00
-16.02500E-03,+17.27627214E+00,+4.58852075E+00
-16.00000E-03,+17.28556862E+00,+4.58927446E+00
-15.97500E-03,+17.29266670E+00,+4.59015390E+00
-15.95000E-03,+17.30683127E+00,+4.58987130E+00
-15.92500E-03,+17.33337027E+00,+4.59005962E+00
-15.90000E-03,+17.36917436E+00,+4.59153589E+00
-15.87500E-03,+17.40193195E+00,+4.59414264E+00
-15.85000E-03,+17.43569450E+00,+4.59436251E+00
-15.82500E-03,+17.45818181E+00,+4.59389139E+00
-15.80000E-03,+17.47583253E+00,+4.59514763E+00
-15.77500E-03,+17.48695057E+00,+4.59144155E+00
-15.75000E-03,+17.50557501E+00,+4.59288634E+00
-15.72500E-03,+17.52768560E+00,+4.59552452E+00
-15.70000E-03,+17.55683128E+00,+4.59521050E+00
-15.67500E-03,+17.58720191E+00,+4.59159862E+00
-15.65000E-03,+17.61631616E+00,+4.59458234E+00
-15.62500E-03,+17.63622833E+00,+4.59602706E+00
-15.60000E-03,+17.65234002E+00,+4.59364000E+00
-15.57500E-03,+17.66292413E+00,+4.59524187E+00
-15.55000E-03,+17.67200082E+00,+4.59480212E+00
-15.52500E-03,+17.67627212E+00,+4.59524187E+00
-15.50000E-03,+17.68286764E+00,+4.59539892E+00
-15.47500E-03,+17.68808119E+00,+4.59753455E+00
-15.45000E-03,+17.68962011E+00,+4.59612125E+00
-15.42500E-03,+17.69982740E+00,+4.59681222E+00
-15.40000E-03,+17.70585761E+00,+4.59549307E+00
-15.37500E-03,+17.71380357E+00,+4.59586996E+00
-15.35000E-03,+17.72532995E+00,+4.59310614E+00
-15.32500E-03,+17.73842668E+00,+4.59458236E+00
-15.30000E-03,+17.75042426E+00,+4.59458228E+00
-15.27500E-03,+17.76367803E+00,+4.59643537E+00
-15.25000E-03,+17.77787405E+00,+4.59555602E+00
-15.22500E-03,+17.79097075E+00,+4.59612123E+00
-15.20000E-03,+17.80604601E+00,+4.59659235E+00
-15.17500E-03,+17.81719557E+00,+4.59543035E+00
-15.15000E-03,+17.83082622E+00,+4.59445669E+00
-15.12500E-03,+17.84288652E+00,+4.59634117E+00
-15.10000E-03,+17.85315658E+00,+4.59467658E+00
-15.07500E-03,+17.86229607E+00,+4.59524187E+00
-15.05000E-03,+17.86782369E+00,+4.59734612E+00
-15.02500E-03,+17.87570680E+00,+4.59734610E+00
-15.00000E-03,+17.87963270E+00,+4.59602707E+00
-14.97500E-03,+17.88553726E+00,+4.59590144E+00
-14.95000E-03,+17.89012267E+00,+4.59656099E+00
-14.92500E-03,+17.89379729E+00,+4.59681222E+00
-14.90000E-03,+17.89860264E+00,+4.59709490E+00
-14.87500E-03,+17.90208877E+00,+4.59634116E+00
-14.85000E-03,+17.91028596E+00,+4.59756597E+00
-14.82500E-03,+17.91606494E+00,+4.59612125E+00
-14.80000E-03,+17.92215786E+00,+4.59624688E+00
-14.77500E-03,+17.92787386E+00,+4.59759740E+00
-14.75000E-03,+17.93302474E+00,+4.59681222E+00
-14.72500E-03,+17.93855220E+00,+4.59700068E+00
-14.70000E-03,+17.93870937E+00,+4.59687506E+00
-14.67500E-03,+17.94112757E+00,+4.59681222E+00
-14.65000E-03,+17.94225833E+00,+4.59681222E+00
-14.62500E-03,+17.94480228E+00,+4.59634110E+00
-14.60000E-03,+17.94750330E+00,+4.59759740E+00
-14.57500E-03,+17.95029851E+00,+4.59693779E+00
-14.55000E-03,+17.94784874E+00,+4.59690646E+00
-14.52500E-03,+17.95183747E+00,+4.59602705E+00
-14.50000E-03,+17.95234001E+00,+4.59696924E+00
-14.47500E-03,+17.95328207E+00,+4.59681222E+00
-14.45000E-03,+17.95384748E+00,+4.59681222E+00
-14.42500E-03,+17.95497822E+00,+4.59759740E+00
-14.40000E-03,+17.95695686E+00,+4.59747175E+00
-14.37500E-03,+17.95343927E+00,+4.59681224E+00
-14.35000E-03,+17.95290525E+00,+4.59627826E+00
-14.32500E-03,+17.95579474E+00,+4.59681222E+00
-14.30000E-03,+17.95224572E+00,+4.59718909E+00
-14.27500E-03,+17.94951333E+00,+4.59759740E+00
-14.25000E-03,+17.94967028E+00,+4.59634116E+00
-14.22500E-03,+17.94555602E+00,+4.59759740E+00
-14.20000E-03,+17.94461388E+00,+4.59759740E+00
-14.17500E-03,+17.93996553E+00,+4.59816275E+00
-14.15000E-03,+17.93651080E+00,+4.59794285E+00
-14.12500E-03,+17.93318163E+00,+4.59634114E+00
-14.10000E-03,+17.92693169E+00,+4.59662376E+00
-14.07500E-03,+17.92071316E+00,+4.59759740E+00
-14.05000E-03,+17.91829467E+00,+4.59759740E+00
-14.02500E-03,+17.91515401E+00,+4.59759740E+00
-14.00000E-03,+17.90994049E+00,+4.59728335E+00
-13.97500E-03,+17.90466413E+00,+4.59715772E+00
-13.95000E-03,+17.89995294E+00,+4.59489644E+00
-13.92500E-03,+17.89417405E+00,+4.59621553E+00
-13.90000E-03,+17.88757859E+00,+4.59681222E+00
-13.87500E-03,+17.87947556E+00,+4.59618406E+00
-13.85000E-03,+17.86813768E+00,+4.59681222E+00
-13.82500E-03,+17.84530449E+00,+4.59643532E+00
-13.80000E-03,+17.80312477E+00,+4.59602705E+00
-13.77500E-03,+17.74524141E+00,+4.59668657E+00
-13.75000E-03,+17.69197549E+00,+4.59681218E+00
-13.72500E-03,+17.65918639E+00,+4.59483351E+00
-13.70000E-03,+17.56245200E+00,+4.59445669E+00
-13.67500E-03,+17.48054317E+00,+4.59247803E+00
-13.65000E-03,+17.40381500E+00,+4.59288634E+00
-13.62500E-03,+17.29075032E+00,+4.59210117E+00
-13.60000E-03,+17.22639667E+00,+4.59134742E+00
-13.57500E-03,+17.10039188E+00,+4.59131599E+00
-13.55000E-03,+17.01609535E+00,+4.58682476E+00
-13.52500E-03,+16.89341961E+00,+4.58729585E+00
-13.50000E-03,+16.79687402E+00,+4.58629084E+00
-13.47500E-03,+16.67715091E+00,+4.58563130E+00
-13.45000E-03,+16.58343185E+00,+4.58437508E+00
-13.42500E-03,+16.47495246E+00,+4.58484621E+00
-13.40000E-03,+16.34489505E+00,+4.58286748E+00
-13.37500E-03,+16.25102014E+00,+4.58157983E+00
-13.35000E-03,+16.10010926E+00,+4.57840768E+00
-13.32500E-03,+16.01191799E+00,+4.57649196E+00
-13.30000E-03,+15.87752785E+00,+4.57671161E+00
-13.27500E-03,+15.76530981E+00,+4.57325695E+00
-13.25000E-03,+15.63701243E+00,+4.57184361E+00
-13.22500E-03,+15.49118981E+00,+4.57090142E+00
-13.20000E-03,+15.41260891E+00,+4.57011624E+00
-13.17500E-03,+15.27206299E+00,+4.56697554E+00
-13.15000E-03,+15.13607007E+00,+4.56568776E+00
-13.12500E-03,+15.02316141E+00,+4.56147935E+00
-13.10000E-03,+14.88220739E+00,+4.56094534E+00
-13.07500E-03,+14.78003984E+00,+4.55912378E+00
-13.05000E-03,+14.65846376E+00,+4.55595162E+00
-13.02500E-03,+14.51813664E+00,+4.55548059E+00
-13.00000E-03,+14.42485785E+00,+4.55268531E+00
-12.97500E-03,+14.28195619E+00,+4.55042398E+00
-12.95000E-03,+14.15532230E+00,+4.54872810E+00
-12.92500E-03,+14.02108896E+00,+4.54407974E+00
-12.90000E-03,+13.87507816E+00,+4.54342026E+00
-12.87500E-03,+13.79059260E+00,+4.54012245E+00
-12.85000E-03,+13.65918587E+00,+4.53754710E+00
-12.82500E-03,+13.50265297E+00,+4.53550567E+00
-12.80000E-03,+13.36697452E+00,+4.53170541E+00
