x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-34.95000E-03,+1.80904521E+00,+15.35238706E+00,+265.32663E-03,+14.47236192E+00
-34.90000E-03,+1.82914571E+00,+15.35238706E+00,+249.24623E-03,+14.47236192E+00
-34.85000E-03,+1.80904521E+00,+15.55339208E+00,+241.20603E-03,+14.47236192E+00
-34.80000E-03,+1.78894470E+00,+15.55339208E+00,+225.12563E-03,+14.67336695E+00
-34.75000E-03,+1.80904521E+00,+15.75439711E+00,+209.04522E-03,+14.67336695E+00
-34.70000E-03,+1.78894470E+00,+15.75439711E+00,+192.96482E-03,+14.87437198E+00
-34.65000E-03,+1.76884420E+00,+15.95540214E+00,+184.92462E-03,+14.87437198E+00
-34.60000E-03,+1.78894470E+00,+15.95540214E+00,+168.84422E-03,+15.07537700E+00
-34.55000E-03,+1.78894470E+00,+15.95540214E+00,+160.80402E-03,+15.07537700E+00
-34.50000E-03,+1.76884420E+00,+15.95540214E+00,+144.72362E-03,+15.07537700E+00
-34.45000E-03,+1.76884420E+00,+16.15640716E+00,+144.72362E-03,+15.27638203E+00
-34.40000E-03,+1.76884420E+00,+16.15640716E+00,+136.68342E-03,+15.27638203E+00
-34.35000E-03,+1.76884420E+00,+16.15640716E+00,+104.52261E-03,+15.07537700E+00
-34.30000E-03,+1.74874370E+00,+16.15640716E+00,+96.48241E-03,+15.27638203E+00
-34.25000E-03,+1.72864320E+00,+16.35741219E+00,+88.44221E-03,+15.27638203E+00
-34.20000E-03,+1.72864320E+00,+16.35741219E+00,+80.40201E-03,+15.27638203E+00
-34.15000E-03,+1.72864320E+00,+16.35741219E+00,+80.40201E-03,+15.27638203E+00
-34.10000E-03,+1.70854270E+00,+16.35741219E+00,+56.28141E-03,+15.47738706E+00
-34.05000E-03,+1.70854270E+00,+16.35741219E+00,+64.32161E-03,+15.47738706E+00
-34.00000E-03,+1.72864320E+00,+16.35741219E+00,+64.32161E-03,+15.47738706E+00
-33.95000E-03,+1.70854270E+00,+16.35741219E+00,+48.24121E-03,+15.47738706E+00
-33.90000E-03,+1.70854270E+00,+16.35741219E+00,+40.20100E-03,+15.47738706E+00
-33.85000E-03,+1.70854270E+00,+16.55841722E+00,+40.20100E-03,+15.47738706E+00
-33.80000E-03,+1.70854270E+00,+16.35741219E+00,+48.24121E-03,+15.47738706E+00
-33.75000E-03,+1.68844219E+00,+16.55841722E+00,+48.24121E-03,+15.47738706E+00
-33.70000E-03,+1.68844219E+00,+16.55841722E+00,+40.20100E-03,+15.47738706E+00
-33.65000E-03,+1.70854270E+00,+16.55841722E+00,+32.16080E-03,+15.47738706E+00
-33.60000E-03,+1.70854270E+00,+16.55841722E+00,+32.16080E-03,+15.47738706E+00
-33.55000E-03,+1.68844219E+00,+16.55841722E+00,+32.16080E-03,+15.47738706E+00
-33.50000E-03,+1.68844219E+00,+16.55841722E+00,+16.08040E-03,+15.47738706E+00
-33.45000E-03,+1.70854270E+00,+16.55841722E+00,+24.12060E-03,+15.67839208E+00
-33.40000E-03,+1.68844219E+00,+16.55841722E+00,+24.12060E-03,+15.47738706E+00
-33.35000E-03,+1.68844219E+00,+16.55841722E+00,+24.12060E-03,+15.47738706E+00
-33.30000E-03,+1.68844219E+00,+16.55841722E+00,+8.04020E-03,+15.47738706E+00
-33.25000E-03,+1.68844219E+00,+16.75942224E+00,+8.04020E-03,+15.67839208E+00
-33.20000E-03,+1.68844219E+00,+16.55841722E+00,+8.04020E-03,+15.67839208E+00
-33.15000E-03,+1.68844219E+00,+16.55841722E+00,+8.04020E-03,+15.67839208E+00
-33.10000E-03,+1.66834169E+00,+16.55841722E+00,+0.0E+00,+15.47738706E+00
-33.05000E-03,+1.68844219E+00,+16.55841722E+00,-0.0E+00,+15.67839208E+00
-33.00000E-03,+1.66834169E+00,+16.55841722E+00,+0.0E+00,+15.67839208E+00
-32.95000E-03,+1.68844219E+00,+16.55841722E+00,+8.04020E-03,+15.67839208E+00
-32.90000E-03,+1.66834169E+00,+16.55841722E+00,+0.0E+00,+15.67839208E+00
-32.85000E-03,+1.64824119E+00,+16.55841722E+00,+8.04020E-03,+15.47738706E+00
-32.80000E-03,+1.66834169E+00,+16.55841722E+00,-8.04020E-03,+15.47738706E+00
-32.75000E-03,+1.66834169E+00,+16.55841722E+00,-8.04020E-03,+15.67839208E+00
-32.70000E-03,+1.64824119E+00,+16.75942224E+00,-0.0E+00,+15.67839208E+00
-32.65000E-03,+1.64824119E+00,+16.55841722E+00,-8.04020E-03,+15.67839208E+00
-32.60000E-03,+1.64824119E+00,+16.55841722E+00,-16.08040E-03,+15.67839208E+00
-32.55000E-03,+1.64824119E+00,+16.55841722E+00,-24.12060E-03,+15.47738706E+00
-32.50000E-03,+1.62814069E+00,+16.35741219E+00,-32.16080E-03,+15.47738706E+00
-32.45000E-03,+1.60804018E+00,+16.55841722E+00,-48.24121E-03,+15.47738706E+00
-32.40000E-03,+1.58793968E+00,+16.35741219E+00,-64.32161E-03,+15.27638203E+00
-32.35000E-03,+1.54773868E+00,+16.15640716E+00,-112.56281E-03,+15.27638203E+00
-32.30000E-03,+1.50753767E+00,+16.15640716E+00,-128.64321E-03,+15.07537700E+00
-32.25000E-03,+1.42713566E+00,+16.15640716E+00,-152.76382E-03,+15.07537700E+00
-32.20000E-03,+1.40703516E+00,+15.95540214E+00,-201.00502E-03,+15.07537700E+00
-32.15000E-03,+1.34673365E+00,+15.75439711E+00,-233.16583E-03,+14.67336695E+00
-32.10000E-03,+1.30653265E+00,+15.55339208E+00,-265.32663E-03,+14.67336695E+00
-32.05000E-03,+1.26633164E+00,+15.35238706E+00,-297.48743E-03,+14.47236192E+00
-32.00000E-03,+1.20603014E+00,+15.15138203E+00,-321.60804E-03,+14.27135690E+00
-31.95000E-03,+1.14572863E+00,+14.95037700E+00,-345.72864E-03,+14.07035187E+00
-31.90000E-03,+1.12562813E+00,+14.95037700E+00,-361.80904E-03,+13.86934684E+00
-31.85000E-03,+1.08542712E+00,+14.54836695E+00,-385.92964E-03,+13.46733679E+00
-31.80000E-03,+1.04522612E+00,+14.34736192E+00,-385.92964E-03,+13.26633176E+00
-31.75000E-03,+1.02512562E+00,+14.14635690E+00,-385.92964E-03,+13.26633176E+00
-31.70000E-03,+1.00502511E+00,+13.74434684E+00,-393.96985E-03,+13.06532674E+00
-31.65000E-03,+984.92461E-03,+13.74434684E+00,-393.96985E-03,+12.66331668E+00
-31.60000E-03,+944.72361E-03,+13.54334182E+00,-410.05025E-03,+12.46231166E+00
-31.55000E-03,+904.52260E-03,+13.34233679E+00,-410.05025E-03,+12.26130663E+00
-31.50000E-03,+884.42210E-03,+12.94032674E+00,-418.09045E-03,+12.06030160E+00
-31.45000E-03,+864.32160E-03,+12.73932171E+00,-426.13065E-03,+11.85929658E+00
-31.40000E-03,+824.12059E-03,+12.53831668E+00,-426.13065E-03,+11.65829155E+00
-31.35000E-03,+783.91959E-03,+12.33731166E+00,-434.17085E-03,+11.45728652E+00
-31.30000E-03,+783.91959E-03,+12.13630663E+00,-442.21105E-03,+11.25628150E+00
-31.25000E-03,+743.71858E-03,+11.93530160E+00,-442.21105E-03,+11.05527647E+00
-31.20000E-03,+723.61808E-03,+11.73429658E+00,-442.21105E-03,+10.65326642E+00
-31.15000E-03,+683.41708E-03,+11.33228652E+00,-450.25125E-03,+10.65326641E+00
-31.10000E-03,+683.41708E-03,+11.13128150E+00,-458.29145E-03,+10.25125636E+00
-31.05000E-03,+643.21607E-03,+10.93027647E+00,-442.21105E-03,+10.05025133E+00
-31.00000E-03,+623.11557E-03,+10.72927144E+00,-442.21105E-03,+9.84924631E+00
-30.95000E-03,+603.01507E-03,+10.52826642E+00,-442.21105E-03,+9.64824128E+00
-30.90000E-03,+582.91457E-03,+10.32726139E+00,-450.25125E-03,+9.44723625E+00
-30.85000E-03,+542.71356E-03,+10.12625636E+00,-450.25125E-03,+9.04522620E+00
-30.80000E-03,+522.61306E-03,+9.72424631E+00,-458.29145E-03,+8.84422117E+00
-30.75000E-03,+482.41206E-03,+9.52324128E+00,-458.29145E-03,+8.64321615E+00
-30.70000E-03,+462.31155E-03,+9.32223625E+00,-474.37185E-03,+8.44221112E+00
-30.65000E-03,+422.11055E-03,+9.12123123E+00,-474.37185E-03,+8.24120609E+00
-30.60000E-03,+402.01005E-03,+8.92022620E+00,-482.41206E-03,+7.83919604E+00
-30.55000E-03,+361.80904E-03,+8.51821615E+00,-482.41206E-03,+7.63819101E+00
-30.50000E-03,+341.70854E-03,+8.31721112E+00,-490.45226E-03,+7.23618096E+00
-30.45000E-03,+301.50753E-03,+7.91520107E+00,-490.45226E-03,+7.03517593E+00
-30.40000E-03,+281.40703E-03,+7.71419604E+00,-498.49246E-03,+7.03517593E+00
-30.35000E-03,+241.20603E-03,+7.31218599E+00,-506.53266E-03,+6.63316588E+00
-30.30000E-03,+221.10553E-03,+7.31218599E+00,-506.53266E-03,+6.43216085E+00
-30.25000E-03,+201.00502E-03,+6.91017593E+00,-506.53266E-03,+6.23115583E+00
-30.20000E-03,+180.90452E-03,+6.70917091E+00,-490.45226E-03,+5.82914577E+00
-30.15000E-03,+160.80402E-03,+6.50816588E+00,-482.41206E-03,+5.82914577E+00
-30.10000E-03,+140.70352E-03,+6.30716085E+00,-466.33165E-03,+5.42713572E+00
-30.05000E-03,+140.70352E-03,+6.10615583E+00,-466.33165E-03,+5.22613069E+00
-30.00000E-03,+120.60301E-03,+5.70414577E+00,-466.33165E-03,+5.02512567E+00
-29.95000E-03,+60.30151E-03,+5.50314075E+00,-466.33165E-03,+4.62311561E+00
-29.90000E-03,+40.20100E-03,+5.10113069E+00,-490.45226E-03,+4.42211059E+00
-29.85000E-03,+40.20100E-03,+4.49811561E+00,-458.29145E-03,+4.42211059E+00
-29.80000E-03,+40.20100E-03,+4.09610556E+00,-442.21105E-03,+4.22110556E+00
-29.75000E-03,+40.20100E-03,+3.89510053E+00,-426.13065E-03,+3.81909551E+00
-29.70000E-03,+60.30151E-03,+3.49309048E+00,-402.01005E-03,+3.81909551E+00
-29.65000E-03,+40.20100E-03,+3.29208545E+00,-385.92964E-03,+3.41708545E+00
-29.60000E-03,+40.20100E-03,+3.09108043E+00,-361.80904E-03,+3.41708545E+00
-29.55000E-03,+40.20100E-03,+2.68907037E+00,-353.76884E-03,+3.21608043E+00
-29.50000E-03,+40.20100E-03,+2.48806535E+00,-345.72864E-03,+3.01507540E+00
-29.45000E-03,+40.20100E-03,+2.08605529E+00,-313.56784E-03,+3.01507540E+00
-29.40000E-03,+40.20100E-03,+1.88505027E+00,-313.56784E-03,+2.81407037E+00
-29.35000E-03,+40.20100E-03,+1.68404524E+00,-313.56784E-03,+2.81407037E+00
-29.30000E-03,+40.20100E-03,+1.48304021E+00,-281.40703E-03,+2.61306535E+00
-29.25000E-03,+40.20100E-03,+1.28203519E+00,-273.36683E-03,+2.41206032E+00
-29.20000E-03,+40.20100E-03,+1.08103016E+00,-265.32663E-03,+2.41206032E+00
-29.15000E-03,+20.10050E-03,+679.02011E-03,-249.24623E-03,+2.21105529E+00
-29.10000E-03,+40.20100E-03,+478.01508E-03,-241.20603E-03,+2.01005027E+00
-29.05000E-03,+40.20100E-03,+277.01005E-03,-233.16583E-03,+2.01005027E+00
-29.00000E-03,+40.20100E-03,+76.00503E-03,-225.12563E-03,+2.01005027E+00
-28.95000E-03,+60.30151E-03,-125.00000E-03,-209.04522E-03,+1.80904524E+00
-28.90000E-03,+40.20100E-03,+76.00503E-03,-209.04522E-03,+1.80904524E+00
-28.85000E-03,+40.20100E-03,+76.00503E-03,-201.00502E-03,+1.80904524E+00
-28.80000E-03,+40.20100E-03,+76.00503E-03,-192.96482E-03,+1.60804021E+00
-28.75000E-03,+40.20100E-03,-125.00000E-03,-176.88442E-03,+1.40703519E+00
-28.70000E-03,+40.20100E-03,-326.00503E-03,-176.88442E-03,+1.60804021E+00
-28.65000E-03,+40.20100E-03,-527.01005E-03,-168.84422E-03,+1.40703519E+00
-28.60000E-03,+40.20100E-03,-728.01508E-03,-160.80402E-03,+1.20603016E+00
-28.55000E-03,+60.30151E-03,-929.02011E-03,-160.80402E-03,+1.20603016E+00
-28.50000E-03,+40.20100E-03,-1.33103016E+00,-152.76382E-03,+1.20603016E+00
-28.45000E-03,+40.20100E-03,-1.33103016E+00,-136.68342E-03,+1.20603016E+00
-28.40000E-03,+60.30151E-03,-1.53203519E+00,-136.68342E-03,+1.00502513E+00
-28.35000E-03,+40.20100E-03,-1.93404524E+00,-136.68342E-03,+1.00502513E+00
-28.30000E-03,+40.20100E-03,-2.13505027E+00,-128.64321E-03,+1.00502513E+00
-28.25000E-03,+40.20100E-03,-2.53706032E+00,-120.60301E-03,+1.00502513E+00
-28.20000E-03,+60.30151E-03,-2.53706032E+00,-112.56281E-03,+804.02011E-03
-28.15000E-03,+40.20100E-03,-2.93907037E+00,-104.52261E-03,+1.00502513E+00
-28.10000E-03,+40.20100E-03,-3.14007540E+00,-104.52261E-03,+1.00502513E+00
-28.05000E-03,+40.20100E-03,-3.34108043E+00,-104.52261E-03,+1.00502513E+00
-28.00000E-03,+40.20100E-03,-3.54208545E+00,-96.48241E-03,+603.01508E-03
-27.95000E-03,+40.20100E-03,-3.94409551E+00,-96.48241E-03,+804.02011E-03
-27.90000E-03,+40.20100E-03,-4.34610556E+00,-88.44221E-03,+603.01508E-03
-27.85000E-03,+40.20100E-03,-4.74811561E+00,-80.40201E-03,+804.02011E-03
-27.80000E-03,+40.20100E-03,-5.15012567E+00,-80.40201E-03,+603.01508E-03
-27.75000E-03,+40.20100E-03,-5.35113069E+00,-80.40201E-03,+603.01508E-03
-27.70000E-03,+40.20100E-03,-5.75314075E+00,-72.36181E-03,+603.01508E-03
-27.65000E-03,+40.20100E-03,-5.95414577E+00,-80.40201E-03,+603.01508E-03
-27.60000E-03,+40.20100E-03,-6.35615583E+00,-72.36181E-03,+603.01508E-03
-27.55000E-03,+40.20100E-03,-6.75816588E+00,-72.36181E-03,+603.01508E-03
-27.50000E-03,+40.20100E-03,-6.95917091E+00,-64.32161E-03,+603.01508E-03
-27.45000E-03,+40.20100E-03,-7.36118096E+00,-64.32161E-03,+603.01508E-03
-27.40000E-03,+40.20100E-03,-7.56218599E+00,-56.28141E-03,+402.01005E-03
-27.35000E-03,+40.20100E-03,-7.96419604E+00,-72.36181E-03,+402.01005E-03
-27.30000E-03,+40.20100E-03,-8.36620609E+00,-56.28141E-03,+402.01005E-03
-27.25000E-03,+40.20100E-03,-8.56721112E+00,-56.28141E-03,+402.01005E-03
-27.20000E-03,+40.20100E-03,-8.76821615E+00,-64.32161E-03,+402.01005E-03
-27.15000E-03,+40.20100E-03,-8.96922117E+00,-56.28141E-03,+402.01005E-03
-27.10000E-03,+40.20100E-03,-9.17022620E+00,-40.20100E-03,+402.01005E-03
-27.05000E-03,+40.20100E-03,-9.57223625E+00,-48.24121E-03,+201.00503E-03
-27.00000E-03,+40.20100E-03,-9.97424631E+00,-48.24121E-03,+402.01005E-03
-26.95000E-03,+40.20100E-03,-9.97424631E+00,-48.24121E-03,+201.00503E-03
-26.90000E-03,+40.20100E-03,-10.17525133E+00,-40.20100E-03,+201.00503E-03
-26.85000E-03,+40.20100E-03,-10.57726139E+00,-48.24121E-03,+201.00503E-03
-26.80000E-03,+40.20100E-03,-10.57726139E+00,-40.20100E-03,+201.00503E-03
-26.75000E-03,+40.20100E-03,-10.77826642E+00,-32.16080E-03,+201.00503E-03
-26.70000E-03,+40.20100E-03,-10.97927144E+00,-40.20100E-03,+201.00503E-03
-26.65000E-03,+40.20100E-03,-11.18027647E+00,-40.20100E-03,+201.00503E-03
-26.60000E-03,+40.20100E-03,-11.58228652E+00,-40.20100E-03,+402.01005E-03
-26.55000E-03,+40.20100E-03,-11.98429658E+00,-40.20100E-03,+201.00503E-03
-26.50000E-03,+60.30151E-03,-12.38630663E+00,-32.16080E-03,+201.00503E-03
-26.45000E-03,+40.20100E-03,-12.58731166E+00,-32.16080E-03,+201.00503E-03
-26.40000E-03,+40.20100E-03,-12.78831668E+00,-40.20100E-03,+201.00503E-03
-26.35000E-03,+40.20100E-03,-13.19032674E+00,-32.16080E-03,+201.00503E-03
-26.30000E-03,+40.20100E-03,-13.39133176E+00,-32.16080E-03,+201.00503E-03
-26.25000E-03,+40.20100E-03,-13.59233679E+00,-24.12060E-03,+201.00503E-03
-26.20000E-03,+40.20100E-03,-13.79334182E+00,-40.20100E-03,+201.00503E-03
-26.15000E-03,+40.20100E-03,-13.99434684E+00,-32.16080E-03,+201.00503E-03
-26.10000E-03,+40.20100E-03,-14.19535187E+00,-32.16080E-03,+0.0E+00
-26.05000E-03,+60.30151E-03,-14.39635690E+00,-32.16080E-03,+201.00503E-03
-26.00000E-03,+40.20100E-03,-14.39635690E+00,-32.16080E-03,+201.00503E-03
-25.95000E-03,+60.30151E-03,-14.59736192E+00,-32.16080E-03,+201.00503E-03
-25.90000E-03,+60.30151E-03,-14.79836695E+00,-32.16080E-03,+0.0E+00
-25.85000E-03,+40.20100E-03,-14.99937198E+00,-24.12060E-03,+201.00503E-03
-25.80000E-03,+40.20100E-03,-15.20037700E+00,-24.12060E-03,+201.00503E-03
-25.75000E-03,+40.20100E-03,-15.20037700E+00,-24.12060E-03,+0.0E+00
-25.70000E-03,+40.20100E-03,-15.60238706E+00,-16.08040E-03,+0.0E+00
-25.65000E-03,+40.20100E-03,-15.80339208E+00,-24.12060E-03,+201.00503E-03
-25.60000E-03,+40.20100E-03,-16.00439711E+00,-24.12060E-03,+0.0E+00
-25.55000E-03,+40.20100E-03,-16.00439711E+00,-16.08040E-03,+0.0E+00
-25.50000E-03,+40.20100E-03,-16.40640716E+00,-24.12060E-03,+201.00503E-03
-25.45000E-03,+40.20100E-03,-16.60741219E+00,-24.12060E-03,+0.0E+00
-25.40000E-03,+60.30151E-03,-16.80841722E+00,-24.12060E-03,+0.0E+00
-25.35000E-03,+40.20100E-03,-16.80841722E+00,-24.12060E-03,+0.0E+00
-25.30000E-03,+40.20100E-03,-17.00942224E+00,-16.08040E-03,+0.0E+00
-25.25000E-03,+40.20100E-03,-17.21042727E+00,-8.04020E-03,+0.0E+00
-25.20000E-03,+40.20100E-03,-17.41143230E+00,-16.08040E-03,+0.0E+00
-25.15000E-03,+60.30151E-03,-17.61243732E+00,-16.08040E-03,+0.0E+00
-25.10000E-03,+40.20100E-03,-17.81344235E+00,-16.08040E-03,+0.0E+00
-25.05000E-03,+40.20100E-03,-17.81344235E+00,-24.12060E-03,+0.0E+00
-25.00000E-03,+40.20100E-03,-17.81344235E+00,-16.08040E-03,+0.0E+00
-24.95000E-03,+40.20100E-03,-18.01444738E+00,-24.12060E-03,+0.0E+00
-24.90000E-03,+40.20100E-03,-18.21545240E+00,-16.08040E-03,-201.00503E-03
-24.85000E-03,+60.30151E-03,-18.21545240E+00,-16.08040E-03,+0.0E+00
-24.80000E-03,+40.20100E-03,-18.41645743E+00,-16.08040E-03,+201.00503E-03
-24.75000E-03,+40.20100E-03,-18.41645743E+00,-16.08040E-03,+0.0E+00
-24.70000E-03,+40.20100E-03,-18.61746246E+00,-8.04020E-03,+0.0E+00
-24.65000E-03,+40.20100E-03,-18.61746246E+00,-24.12060E-03,-0.0E+00
-24.60000E-03,+40.20100E-03,-18.61746246E+00,-16.08040E-03,+0.0E+00
-24.55000E-03,+40.20100E-03,-18.81846748E+00,-16.08040E-03,+0.0E+00
-24.50000E-03,+40.20100E-03,-18.81846748E+00,-16.08040E-03,+0.0E+00
-24.45000E-03,+60.30151E-03,-18.81846748E+00,-16.08040E-03,+0.0E+00
-24.40000E-03,+40.20100E-03,-18.81846748E+00,-16.08040E-03,+0.0E+00
-24.35000E-03,+20.10050E-03,-18.81846748E+00,-24.12060E-03,+0.0E+00
-24.30000E-03,+40.20100E-03,-18.81846748E+00,-24.12060E-03,+0.0E+00
-24.25000E-03,+40.20100E-03,-18.81846748E+00,-16.08040E-03,+0.0E+00
-24.20000E-03,+40.20100E-03,-18.81846748E+00,-8.04020E-03,+0.0E+00
-24.15000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,+0.0E+00
-24.10000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,+0.0E+00
-24.05000E-03,+40.20100E-03,-19.01947251E+00,-24.12060E-03,+0.0E+00
-24.00000E-03,+40.20100E-03,-19.01947251E+00,-8.04020E-03,-201.00503E-03
-23.95000E-03,+40.20100E-03,-19.01947251E+00,-0.0E+00,+0.0E+00
-23.90000E-03,+40.20100E-03,-19.01947251E+00,-8.04020E-03,+0.0E+00
-23.85000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,+0.0E+00
-23.80000E-03,+40.20100E-03,-19.01947251E+00,-24.12060E-03,+0.0E+00
-23.75000E-03,+40.20100E-03,-19.01947251E+00,-8.04020E-03,+0.0E+00
-23.70000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,-0.0E+00
-23.65000E-03,+60.30151E-03,-19.22047754E+00,-8.04020E-03,+0.0E+00
-23.60000E-03,+60.30151E-03,-19.22047754E+00,-0.0E+00,-201.00503E-03
-23.55000E-03,+40.20100E-03,-19.22047754E+00,-16.08040E-03,+0.0E+00
-23.50000E-03,+60.30151E-03,-19.01947251E+00,-16.08040E-03,+0.0E+00
-23.45000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,-0.0E+00
-23.40000E-03,+60.30151E-03,-19.01947251E+00,-8.04020E-03,+0.0E+00
-23.35000E-03,+40.20100E-03,-19.01947251E+00,-8.04020E-03,+0.0E+00
-23.30000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,-201.00503E-03
-23.25000E-03,+40.20100E-03,-19.01947251E+00,-8.04020E-03,+0.0E+00
-23.20000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,+0.0E+00
-23.15000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,-201.00503E-03
-23.10000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,+0.0E+00
-23.05000E-03,+40.20100E-03,-19.01947251E+00,-8.04020E-03,-0.0E+00
-23.00000E-03,+40.20100E-03,-19.01947251E+00,-8.04020E-03,-0.0E+00
-22.95000E-03,+40.20100E-03,-19.22047754E+00,-16.08040E-03,-201.00503E-03
-22.90000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,+0.0E+00
-22.85000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,+0.0E+00
-22.80000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,+0.0E+00
-22.75000E-03,+40.20100E-03,-19.01947251E+00,-8.04020E-03,+0.0E+00
-22.70000E-03,+40.20100E-03,-18.81846748E+00,-16.08040E-03,+0.0E+00
-22.65000E-03,+40.20100E-03,-19.01947251E+00,-16.08040E-03,-201.00503E-03
-22.60000E-03,+40.20100E-03,-19.01947251E+00,-8.04020E-03,-201.00503E-03
-22.55000E-03,+40.20100E-03,-18.81846748E+00,-16.08040E-03,-201.00503E-03
-22.50000E-03,+40.20100E-03,-18.81846748E+00,-16.08040E-03,-0.0E+00
-22.45000E-03,+40.20100E-03,-18.61746246E+00,-16.08040E-03,-201.00503E-03
-22.40000E-03,+40.20100E-03,-18.41645743E+00,-8.04020E-03,+0.0E+00
-22.35000E-03,+60.30151E-03,-18.21545240E+00,-16.08040E-03,-0.0E+00
-22.30000E-03,+40.20100E-03,-18.01444738E+00,-16.08040E-03,+0.0E+00
-22.25000E-03,+40.20100E-03,-17.81344235E+00,-8.04020E-03,+0.0E+00
-22.20000E-03,+40.20100E-03,-17.61243732E+00,-8.04020E-03,-0.0E+00
-22.15000E-03,+40.20100E-03,-17.61243732E+00,-16.08040E-03,+0.0E+00
-22.10000E-03,+40.20100E-03,-17.21042727E+00,-8.04020E-03,-201.00503E-03
-22.05000E-03,+40.20100E-03,-17.00942224E+00,-16.08040E-03,-0.0E+00
-22.00000E-03,+40.20100E-03,-16.60741219E+00,-8.04020E-03,-0.0E+00
-21.95000E-03,+40.20100E-03,-16.40640716E+00,-16.08040E-03,+0.0E+00
-21.90000E-03,+40.20100E-03,-16.20540214E+00,-8.04020E-03,-201.00503E-03
-21.85000E-03,+40.20100E-03,-15.80339208E+00,-16.08040E-03,-0.0E+00
-21.80000E-03,+40.20100E-03,-15.80339208E+00,-8.04020E-03,+0.0E+00
-21.75000E-03,+40.20100E-03,-15.40138203E+00,-8.04020E-03,+0.0E+00
-21.70000E-03,+60.30151E-03,-15.20037700E+00,-8.04020E-03,+0.0E+00
-21.65000E-03,+40.20100E-03,-14.79836695E+00,-8.04020E-03,-201.00503E-03
-21.60000E-03,+40.20100E-03,-14.59736192E+00,-16.08040E-03,-0.0E+00
-21.55000E-03,+40.20100E-03,-14.39635690E+00,-8.04020E-03,+0.0E+00
-21.50000E-03,+40.20100E-03,-13.99434684E+00,-8.04020E-03,+0.0E+00
-21.45000E-03,+40.20100E-03,-13.79334182E+00,-8.04020E-03,+0.0E+00
-21.40000E-03,+40.20100E-03,-13.59233679E+00,-8.04020E-03,+0.0E+00
-21.35000E-03,+40.20100E-03,-13.19032674E+00,-16.08040E-03,+0.0E+00
-21.30000E-03,+40.20100E-03,-12.98932171E+00,-8.04020E-03,+0.0E+00
-21.25000E-03,+60.30151E-03,-12.58731166E+00,-8.04020E-03,+0.0E+00
-21.20000E-03,+40.20100E-03,-12.38630663E+00,-8.04020E-03,-201.00503E-03
-21.15000E-03,+40.20100E-03,-12.18530160E+00,-8.04020E-03,+0.0E+00
-21.10000E-03,+40.20100E-03,-11.98429658E+00,-8.04020E-03,-201.00503E-03
-21.05000E-03,+40.20100E-03,-11.58228652E+00,-16.08040E-03,+0.0E+00
-21.00000E-03,+40.20100E-03,-11.38128150E+00,-16.08040E-03,-0.0E+00
-20.95000E-03,+40.20100E-03,-11.18027647E+00,-16.08040E-03,-201.00503E-03
-20.90000E-03,+40.20100E-03,-10.77826642E+00,-16.08040E-03,-201.00503E-03
-20.85000E-03,+40.20100E-03,-10.57726139E+00,-16.08040E-03,-201.00503E-03
-20.80000E-03,+20.10050E-03,-10.17525133E+00,-8.04020E-03,+0.0E+00
-20.75000E-03,+40.20100E-03,-9.77324128E+00,-8.04020E-03,-201.00503E-03
-20.70000E-03,+40.20100E-03,-9.57223625E+00,-8.04020E-03,-0.0E+00
-20.65000E-03,+40.20100E-03,-9.17022620E+00,-8.04020E-03,+0.0E+00
-20.60000E-03,+40.20100E-03,-8.96922117E+00,-8.04020E-03,-201.00503E-03
-20.55000E-03,+60.30151E-03,-8.56721112E+00,-16.08040E-03,+0.0E+00
-20.50000E-03,+40.20100E-03,-8.36620609E+00,-8.04020E-03,-201.00503E-03
-20.45000E-03,+60.30151E-03,-7.96419604E+00,-8.04020E-03,-201.00503E-03
-20.40000E-03,+40.20100E-03,-7.76319101E+00,-8.04020E-03,-0.0E+00
-20.35000E-03,+40.20100E-03,-7.36118096E+00,-16.08040E-03,-0.0E+00
-20.30000E-03,+40.20100E-03,-7.16017593E+00,-0.0E+00,+0.0E+00
-20.25000E-03,+40.20100E-03,-6.75816588E+00,-16.08040E-03,+0.0E+00
-20.20000E-03,+40.20100E-03,-6.35615583E+00,-8.04020E-03,-0.0E+00
-20.15000E-03,+40.20100E-03,-6.35615583E+00,-8.04020E-03,+0.0E+00
-20.10000E-03,+40.20100E-03,-5.95414577E+00,-8.04020E-03,-0.0E+00
-20.05000E-03,+40.20100E-03,-5.75314075E+00,-8.04020E-03,-0.0E+00
-20.00000E-03,+40.20100E-03,-5.35113069E+00,-8.04020E-03,-0.0E+00
-19.95000E-03,+40.20100E-03,-4.94912064E+00,-8.04020E-03,-201.00503E-03
