Distance_(pixels),Gray_Value
361,7.797
362,7.695
363,7.656
364,7.938
365,8.023
366,8.047
367,8.070
368,8.234
369,8.281
370,8.203
371,8.406
372,8.180
373,8.359
374,8.422
375,8.336
376,8.453
377,8.469
378,8.703
379,8.609
380,8.672
381,8.781
382,8.867
383,8.922
384,9.023
385,9.461
386,9.625
387,9.656
388,9.703
389,9.938
390,10.414
391,10.484
392,10.570
393,11.125
394,11.484
395,11.828
396,12.070
397,12.547
398,12.992
399,13.242
400,13.820
401,14.297
402,14.398
403,14.938
404,15.477
405,15.836
406,16.305
407,16.578
408,17.086
409,17.852
410,18.195
411,18.648
412,19.234
413,19.625
414,19.961
415,20.273
416,20.742
417,21.305
418,21.875
419,21.781
420,22.070
421,22.531
422,22.805
423,23.391
424,23.297
425,23.328
426,23.398
427,24.078
428,23.859
429,24.023
430,24.195
431,24.312
432,24.547
433,24.422
434,24.414
435,24.844
436,25.055
437,24.727
438,25.023
439,25.250
440,25.336
441,25.430
442,25.750
443,26.086
444,26.172
445,26.430
446,26.922
447,26.984
448,27.320
449,27.820
450,28.000
451,28.531
452,29.094
453,29.281
454,29.734
455,30.328
456,31.297
457,31.625
458,32.266
459,32.930
460,33.586
461,34.461
462,35.102
463,35.883
464,36.562
465,37.203
466,38.055
467,39.117
468,39.578
469,40.148
470,40.742
471,41.641
472,42.312
473,42.844
474,43.766
475,44.359
476,44.953
477,45.617
478,45.961
479,46.453
480,46.906
481,47.641
482,47.977
483,48.227
484,48.539
485,48.875
486,49.508
487,49.508
488,50.047
489,50.031
490,50.125
491,50.523
492,50.109
493,50.555
494,50.852
495,50.938
496,51.062
497,51.266
498,51.938
499,51.992
500,51.539
501,51.953
502,52.094
503,52.594
504,52.930
505,53.125
506,53.492
507,53.734
508,54.352
509,54.672
510,54.578
511,55.102
512,55.742
513,56.320
514,56.805
515,57.586
516,57.844
517,58.172
518,58.984
519,60.148
520,60.773
521,61.367
522,62.078
523,62.898
524,63.906
525,64.508
526,65.305
527,66.078
528,66.523
529,67.844
530,69.289
531,69.570
532,70.156
533,70.547
534,71.188
535,72.375
536,73.086
537,74.172
538,74.875
539,75.406
540,75.844
541,76.586
542,77.242
543,77.578
544,78.445
545,79.234
546,79.445
547,79.359
548,79.719
549,80.547
550,80.719
551,81.305
552,81.477
553,81.312
554,81.695
555,81.164
556,81.086
557,81.172
558,81.484
559,81.508
560,81.820
561,81.273
562,81.500
563,81.328
564,81.617
565,82.133
566,81.711
567,80.867
568,81.320
569,81.742
570,82.016
571,82.398
572,82.609
573,82.766
574,83.156
575,83.445
576,83.680
577,83.953
578,84.539
579,84.836
580,85.117
581,86.273
582,86.469
583,87.086
584,87.539
585,87.805
586,89.281
587,90.211
588,90.477
589,91.070
590,92.031
591,92.883
592,93.172
593,93.789
594,94.961
595,95.312
596,96.375
597,97.070
598,97.641
599,98.461
600,99.086
601,99.445
602,99.797
603,100.695
604,101.359
605,101.188
606,101.422
607,102.078
608,102.398
609,102.812
610,103.359
611,103.438
612,103.211
613,103.492
614,103.695
615,103.617
616,103.195
617,103.008
618,102.070
619,102.266
620,102.344
621,101.672
622,101.602
623,100.859
624,100.672
625,99.961
626,99.727
627,99.219
628,99.008
629,98.148
630,97.477
631,97.422
632,97.242
633,96.766
634,96.320
635,96.312
636,95.828
637,95.672
638,95.953
639,96.016
640,96.016
641,96.125
642,96.273
643,96.203
644,96.781
645,97.234
646,97.477
647,98.070
648,98.648
649,99.164
650,99.789
651,100.164
652,100.859
653,101.719
654,102.695
655,103.508
656,104.141
657,104.836
658,105.188
659,105.094
660,106.078
661,106.633
662,106.852
663,108.297
664,108.898
665,108.711
666,108.922
667,108.719
668,108.391
669,108.742
670,109.617
671,109.719
672,109.234
673,109.172
674,109.570
675,108.961
676,108.492
677,107.391
678,106.961
679,107.078
680,106.680
681,105.992
682,105.547
683,104.102
684,103.594
685,103.609
686,102.859
687,101.570
688,101.305
689,100.578
690,99.992
691,99.828
692,98.906
693,99.148
694,98.523
695,98.148
696,97.539
697,96.469
698,96.391
699,96.492
700,96.289
701,96.008
702,96.219
703,96.430
704,96.422
705,96.336
706,96.289
707,96.383
708,97.211
709,97.789
710,98.055
711,98.492
712,98.750
713,98.578
714,99.883
715,100.898
716,101.211
717,101.867
718,101.758
719,101.891
720,102.586
721,102.898
722,102.984
723,103.617
724,103.805
725,103.805
726,104.328
727,104.195
728,104.461
729,104.602
730,103.219
731,102.703
732,102.805
733,102.461
734,102.188
735,101.117
736,101.258
737,100.297
738,99.078
739,98.477
740,97.039
741,96.102
742,95.266
743,94.078
744,92.586
745,91.633
746,91.102
747,89.711
748,88.961
749,88.172
750,87.109
751,86.242
752,84.969
753,83.758
754,82.625
755,82.008
756,81.484
757,80.906
758,80.016
759,79.156
760,79.156
761,78.719
762,77.523
763,77.648
764,77.336
765,77.578
766,77.977
767,77.523
768,77.711
769,77.930
770,77.914
771,78.258
772,78.625
773,78.750
774,79.242
775,79.555
776,79.984
777,80.109
778,80.297
779,80.961
780,81.336
781,81.477
782,81.617
783,81.266
784,80.852
785,81.797
786,82.289
787,82.414
788,81.961
789,81.836
790,81.398
791,81.023
792,80.508
793,79.945
794,79.453
795,78.781
796,78.117
797,77.312
798,76.688
799,75.711
800,74.648
801,72.914
802,71.859
803,71.344
804,70.094
805,68.812
806,67.562
807,66.094
808,64.609
809,63.727
810,63.109
811,62.109
812,60.758
813,60.102
814,58.734
815,57.484
816,56.914
817,56.273
818,55.242
819,55.000
820,54.336
821,53.516
822,53.211
823,52.719
824,52.281
825,52.195
826,52.039
827,51.969
828,51.789
829,51.484
830,51.797
831,51.719
832,51.969
833,52.438
834,52.461
835,52.141
836,52.430
837,52.195
838,52.414
839,52.750
840,52.875
841,53.070
842,53.047
843,53.023
844,52.969
845,53.039
846,52.641
847,52.453
848,52.125
849,51.766
850,51.609
851,51.344
852,50.773
853,50.578
854,49.359
855,48.867
856,48.195
857,47.398
858,46.695
859,45.742
860,44.656
861,44.078
862,42.883
863,41.977
864,41.078
865,39.898
866,39.273
867,37.922
868,37.062
869,36.047
870,35.195
871,34.453
872,33.164
873,32.422
874,31.984
875,31.086
876,30.406
877,29.570
878,29.219
879,28.430
880,28.133
881,27.734
882,27.258
883,27.008
884,26.836
885,26.375
886,26.352
887,26.312
888,26.086
889,26.117
890,26.383
891,26.070
892,25.922
893,26.133
894,26.117
895,26.102
896,26.188
897,26.000
898,25.961
899,25.883
900,25.938
901,26.016
902,26.211
903,25.977
904,25.742
905,25.539
906,25.320
907,25.430
908,25.500
909,24.922
910,24.391
911,24.109
912,23.844
913,23.523
914,23.023
915,22.469
916,21.820
917,21.359
918,21.117
919,20.414
920,19.773
921,19.320
922,18.789
923,17.906
924,17.375
925,16.734
926,16.250
927,15.570
928,15.141
929,14.969
930,14.375
931,13.969
932,13.305
933,12.742
934,12.281
935,12.133
936,11.750
937,11.586
938,11.141
939,10.984
940,10.500
941,10.352
942,10.227
943,10.062
944,10.141
945,9.789
946,9.742
947,9.711
948,9.633
949,9.633
950,9.609
951,9.422
952,9.531
953,9.562
954,9.453
955,9.547
956,9.508
957,9.523
958,9.562
959,9.555
960,9.422
961,9.281
962,9.273
963,9.383
964,9.266
965,9.234
966,9.281
967,9.164
968,8.898
969,8.688
970,8.555
971,8.289
972,8.477
973,8.453
974,8.148
975,8.000
976,7.539
977,7.438
978,7.203
979,6.914
980,6.922
981,6.836
982,6.445
983,6.312
984,6.055
985,5.867
986,5.688
987,5.430
988,5.508
989,5.242
990,5.055
991,4.914
992,4.656
993,4.539
994,4.508
995,4.344
996,4.469
997,4.281
998,4.094
999,4.008
1000,3.953
1001,3.953
1002,3.891
1003,3.883
1004,3.844
1005,3.938
1006,3.711
1007,3.734
1008,3.781
1009,3.719
1010,3.766
1011,3.641
1012,3.562
1013,3.727
1014,3.781
1015,3.656
1016,3.430
1017,3.555
1018,3.539
1019,3.516
1020,3.539
1021,3.562
1022,3.484
1023,3.586
1024,3.516
1025,3.578
1026,3.445
1027,3.516
1028,3.562
1029,3.500
1030,3.391
1031,3.609
1032,3.469
1033,3.555
1034,3.578
1035,3.531
1036,3.555
1037,3.617
1038,3.609
1039,3.633
1040,3.719
1041,3.609
1042,3.406
1043,3.758
1044,3.641
1045,3.703
1046,3.797
1047,3.828
1048,3.773
1049,3.867
1050,3.906
1051,3.914
1052,3.953
1053,3.969
1054,4.250
1055,4.062
1056,3.984
1057,4.172
1058,4.164
1059,4.328
1060,4.289
1061,4.086
1062,4.336
1063,4.359
1064,4.406
1065,4.445
1066,4.438
1067,4.500
1068,4.477
1069,4.320
1070,4.453
1071,4.656
1072,4.469
1073,4.539
1074,4.406
1075,4.547
1076,4.688
1077,4.445
1078,4.438
1079,4.508
1080,4.445
1081,4.555
1082,4.570
1083,4.570
1084,4.531
1085,4.438
1086,4.438
1087,4.602
1088,4.633
1089,4.664
1090,4.922
1091,4.945
1092,4.891
1093,4.898
1094,4.992
1095,5.023
1096,5.117
1097,5.102
1098,5.297
1099,5.422
1100,5.266
1101,5.266
1102,5.578
1103,5.734
1104,5.508
1105,5.523
1106,5.664
1107,5.758
1108,5.789
1109,5.703
1110,6.156
1111,6.039
1112,6.039
1113,6.172
1114,6.242
1115,6.172
1116,6.367
1117,6.359
1118,6.422
1119,6.477
1120,6.539
1121,6.562
1122,6.641
1123,6.766
1124,6.781
1125,6.766
1126,6.797
1127,6.773
1128,6.914
1129,6.984
1130,7.078
1131,6.875
1132,6.969
1133,6.953
1134,7.023
1135,6.930
1136,6.914
1137,6.992
1138,7.156
1139,7.195
1140,7.211
1141,7.125
1142,7.195
1143,7.156
1144,7.281
1145,7.336
1146,7.320
1147,7.164
1148,7.148
1149,7.102
1150,7.055
1151,7.195
1152,7.016
1153,6.805
1154,7.047
1155,7.172
1156,7.070
1157,7.031
1158,7.117
1159,7.203
1160,7.234
1161,7.109
1162,6.992
1163,7.117
1164,7.242
1165,7.328
1166,7.156
1167,7.203
1168,7.234
1169,7.211
1170,7.188
1171,7.117
1172,7.188
1173,7.250
1174,7.297
1175,7.250
1176,7.219
1177,7.422
1178,7.375
1179,7.227
1180,7.180
1181,7.250
1182,7.320
1183,7.305
1184,7.359
1185,7.594
1186,7.477
1187,7.531
1188,7.586
1189,7.711
1190,7.492
1191,7.445
1192,7.539
1193,7.672
1194,7.586
1195,7.602
1196,7.656
1197,7.508
1198,7.547
1199,7.633
1200,7.672
1201,7.805
1202,7.711
1203,7.625
1204,7.727
1205,7.719
1206,7.453
1207,7.461
1208,7.555
1209,7.555
1210,7.477
1211,7.312
1212,7.219
1213,7.203
1214,7.109
1215,6.914
1216,6.742
1217,6.789
1218,6.617
1219,6.664
1220,6.656
1221,6.445
1222,6.367
1223,6.289
1224,6.172
1225,6.180
1226,6.031
1227,6.109
1228,5.961
1229,5.938
1230,5.812
1231,5.805
1232,5.812
1233,5.805
1234,5.844
1235,5.727
1236,5.859
1237,5.938
1238,5.930
1239,5.992
1240,5.945
1241,6.141
1242,6.008
1243,6.062
1244,5.953
1245,5.953
1246,5.883
1247,5.695
1248,0.016
1249,0.016
1250,0.016
1251,0.008
1252,0.008
1253,0.008
1254,0.000
1255,0.000
1256,0.000
1257,0.000
1258,0.000
1259,0.000
1260,0.000
1261,0.000
1262,0.000
1263,0.000
1264,0.000
1265,0.000
1266,0.000
1267,0.000
1268,0.000
