Distance_(pixels),Gray_Value
400,20.038
401,20.545
402,20.679
403,20.814
404,21.244
405,21.596
406,21.776
407,22.051
408,22.353
409,22.635
410,23.000
411,23.365
412,23.346
413,23.372
414,24.115
415,23.942
416,24.359
417,24.724
418,25.135
419,25.365
420,25.397
421,25.744
422,26.231
423,26.468
424,26.686
425,26.994
426,27.301
427,27.679
428,27.782
429,28.250
430,28.558
431,28.974
432,29.045
433,29.468
434,29.494
435,30.103
436,30.109
437,30.532
438,31.321
439,31.551
440,31.308
441,31.885
442,32.199
443,32.423
444,32.814
445,33.090
446,32.929
447,33.090
448,33.763
449,33.917
450,34.160
451,34.154
452,34.660
453,34.942
454,34.840
455,35.167
456,35.577
457,35.865
458,36.000
459,36.192
460,36.692
461,37.071
462,37.173
463,37.237
464,37.673
465,37.821
466,37.833
467,38.340
468,38.718
469,38.833
470,39.058
471,39.179
472,39.788
473,39.353
474,40.083
475,40.250
476,40.301
477,40.641
478,41.083
479,41.231
480,41.596
481,41.705
482,41.962
483,42.417
484,42.853
485,42.974
486,43.109
487,43.186
488,43.737
489,43.814
490,44.122
491,44.538
492,44.590
493,44.994
494,45.269
495,45.769
496,46.519
497,46.583
498,46.968
499,47.667
500,47.622
501,47.744
502,48.622
503,49.051
504,49.615
505,49.968
506,50.346
507,50.558
508,51.596
509,51.365
510,52.301
511,52.910
512,53.538
513,53.679
514,53.801
515,54.545
516,54.885
517,55.538
518,56.276
519,56.827
520,57.724
521,58.404
522,58.244
523,58.859
524,59.417
525,59.538
526,60.679
527,61.205
528,61.385
529,61.558
530,62.750
531,62.974
532,63.269
533,63.327
534,64.327
535,64.237
536,64.353
537,64.673
538,65.449
539,65.385
540,65.628
541,65.571
542,65.827
543,65.949
544,66.179
545,65.782
546,65.494
547,65.468
548,65.513
549,65.333
550,64.827
551,64.346
552,64.981
553,64.436
554,63.468
555,62.949
556,62.481
557,61.231
558,61.404
559,60.622
560,60.090
561,59.872
562,58.577
563,58.045
564,57.474
565,56.981
566,56.391
567,55.551
568,55.660
569,55.077
570,54.346
571,53.737
572,53.763
573,53.776
574,53.635
575,53.571
576,53.481
577,53.308
578,53.596
579,53.840
580,54.577
581,55.141
582,55.872
583,56.994
584,57.429
585,58.308
586,59.833
587,61.410
588,63.000
589,64.506
590,65.603
591,67.321
592,69.667
593,71.506
594,73.391
595,75.359
596,77.641
597,79.526
598,81.699
599,83.718
600,85.936
601,87.872
602,89.519
603,90.891
604,92.596
605,94.269
606,95.910
607,97.269
608,98.000
609,98.660
610,100.423
611,100.827
612,100.468
613,100.365
614,100.276
615,100.071
616,99.551
617,98.071
618,96.904
619,95.212
620,94.167
621,92.077
622,89.744
623,87.006
624,84.263
625,81.391
626,77.962
627,74.897
628,71.558
629,67.577
630,64.340
631,60.103
632,56.635
633,53.212
634,49.423
635,46.340
636,42.667
637,39.321
638,36.506
639,33.744
640,30.962
641,28.603
642,26.737
643,25.064
644,23.949
645,23.263
646,23.103
647,23.346
648,23.750
649,24.506
650,26.096
651,28.103
652,30.429
653,33.013
654,36.160
655,39.353
656,43.173
657,47.256
658,51.654
659,56.526
660,60.872
661,65.667
662,70.936
663,76.224
664,81.481
665,86.147
666,91.179
667,95.962
668,100.558
669,105.064
670,109.212
671,113.199
672,116.160
673,119.250
674,121.628
675,123.551
676,124.846
677,125.679
678,126.327
679,126.109
680,125.853
681,124.474
682,122.147
683,120.417
684,117.282
685,114.103
686,109.891
687,106.564
688,102.429
689,97.481
690,92.295
691,87.071
692,81.314
693,75.891
694,70.801
695,65.981
696,60.776
697,55.038
698,50.628
699,46.006
700,41.135
701,37.000
702,33.263
703,29.558
704,26.737
705,24.276
706,22.179
707,20.699
708,19.538
709,18.878
710,19.109
711,19.327
712,19.756
713,21.064
714,22.660
715,24.506
716,26.878
717,29.538
718,32.635
719,35.801
720,39.397
721,42.699
722,45.981
723,49.910
724,53.891
725,57.878
726,61.615
727,65.397
728,69.308
729,72.801
730,75.763
731,79.237
732,81.686
733,84.673
734,87.192
735,89.526
736,92.096
737,93.532
738,94.026
739,95.224
740,97.058
741,96.904
742,97.731
743,97.122
744,96.545
745,96.077
746,95.449
747,93.936
748,92.564
749,90.846
750,89.115
751,87.167
752,85.737
753,83.385
754,81.263
755,78.590
756,75.808
757,73.321
758,70.731
759,68.135
760,65.962
761,63.705
762,61.526
763,59.327
764,56.660
765,54.526
766,52.564
767,50.622
768,48.795
769,47.141
770,45.647
771,44.192
772,43.071
773,42.103
774,41.115
775,40.474
776,39.750
777,39.327
778,39.064
779,38.487
780,38.295
781,38.500
782,38.545
783,38.962
784,38.981
785,39.487
786,39.603
787,40.154
788,40.256
789,40.987
790,41.353
791,41.987
792,42.955
793,43.609
794,44.224
795,44.801
796,45.071
797,45.667
798,46.564
799,46.788
800,47.513
801,48.083
802,48.436
803,48.718
804,49.282
805,49.365
806,50.026
807,49.821
808,50.038
809,49.885
810,49.878
811,49.744
812,50.327
813,50.321
814,49.596
815,49.840
816,49.545
817,49.077
818,48.859
819,48.410
820,48.212
821,47.769
822,47.103
823,46.891
824,46.455
825,45.942
826,45.506
827,44.462
828,43.872
829,43.359
830,43.218
831,42.494
832,41.756
833,41.218
834,40.442
835,40.128
836,39.519
837,39.006
838,38.679
839,38.212
840,37.442
841,36.840
842,35.859
843,35.538
844,35.122
845,34.564
846,34.083
847,33.782
848,33.346
849,32.692
850,32.276
851,31.814
852,31.583
853,31.205
854,30.474
855,30.436
856,29.865
857,29.506
858,29.263
859,29.224
860,28.513
861,28.288
862,28.064
863,27.801
864,27.513
865,27.122
866,26.968
867,26.712
868,26.692
869,26.378
870,26.410
871,25.942
872,25.853
873,25.372
874,25.179
875,24.962
876,24.532
877,24.564
878,24.641
879,24.500
880,24.256
881,24.179
882,23.833
883,23.705
884,23.481
885,23.442
886,23.122
887,22.840
888,22.910
889,22.846
890,22.603
891,22.385
892,22.103
893,22.115
894,21.981
895,21.686
896,21.577
897,21.237
898,21.179
899,21.090
900,20.737
901,20.429
902,20.410
903,20.212
904,20.026
905,19.763
906,19.641
907,19.558
908,19.333
909,19.231
910,18.859
911,18.763
912,18.846
913,18.179
914,18.295
915,18.103
916,17.801
917,17.468
918,17.513
919,17.378
920,16.917
921,16.660
922,16.590
923,16.359
924,16.224
925,15.897
926,15.686
927,15.532
928,15.160
929,15.038
930,15.006
931,14.628
932,14.538
933,14.340
934,14.314
935,14.167
936,14.019
937,13.564
938,13.468
939,13.032
940,13.122
941,12.917
942,12.833
943,12.679
944,12.429
945,12.122
946,12.006
947,11.891
948,11.731
949,11.558
950,11.237
951,11.083
952,10.936
953,10.949
954,10.654
955,10.628
956,10.481
957,10.378
958,10.224
959,10.147
960,9.910
961,9.801
962,9.474
963,9.500
964,9.397
965,9.442
966,9.237
967,9.077
968,9.032
969,8.878
970,8.692
971,8.654
972,8.564
973,8.391
974,8.340
975,8.365
976,8.218
977,8.135
978,8.013
979,8.122
980,7.788
981,7.731
982,7.603
983,7.603
984,7.506
985,7.487
986,7.333
987,7.269
988,7.340
989,7.058
990,7.006
991,6.763
992,6.910
993,6.756
994,6.712
995,6.942
996,6.705
997,6.622
998,6.429
999,6.436
1000,6.218
1001,6.179
1002,6.397
1003,6.250
1004,6.071
1005,6.006
1006,5.801
1007,5.962
1008,5.821
1009,5.647
1010,5.699
1011,5.692
1012,5.436
1013,5.397
1014,5.372
1015,5.455
1016,5.295
1017,5.192
1018,5.160
1019,5.141
1020,5.058
1021,5.058
1022,4.808
1023,4.814
1024,4.872
1025,4.808
1026,4.821
1027,4.705
1028,4.673
1029,4.647
1030,4.564
1031,4.628
1032,4.564
1033,4.404
1034,4.481
1035,4.410
1036,4.212
1037,4.199
1038,4.314
1039,4.173
1040,4.147
1041,4.179
1042,3.968
1043,3.981
1044,4.179
1045,4.019
1046,3.962
1047,3.885
1048,3.833
1049,3.795
1050,3.712
1051,3.814
1052,3.769
1053,3.718
1054,3.679
1055,3.756
1056,3.647
1057,3.538
1058,3.712
1059,3.635
1060,3.468
1061,3.654
1062,3.667
1063,3.564
1064,3.615
1065,3.583
1066,3.462
1067,3.481
1068,3.436
1069,3.558
1070,3.641
1071,3.481
1072,3.372
1073,3.301
1074,3.423
1075,3.449
1076,3.378
1077,3.410
1078,3.353
1079,3.340
1080,3.192
1081,3.372
1082,3.340
1083,3.378
1084,3.372
1085,3.327
1086,3.301
1087,3.224
1088,3.321
1089,3.212
1090,3.186
1091,3.263
1092,3.186
1093,3.250
1094,3.250
1095,3.224
1096,3.314
1097,3.288
1098,3.372
1099,3.288
1100,3.051
1101,3.135
1102,3.423
1103,3.308
1104,3.160
1105,3.321
1106,3.244
1107,3.327
1108,3.385
1109,3.231
1110,3.269
1111,3.244
1112,3.212
1113,3.212
1114,3.288
1115,3.115
1116,3.173
1117,3.154
1118,3.263
1119,3.192
1120,3.173
1121,3.167
1122,3.276
1123,3.212
1124,3.192
1125,3.237
1126,3.218
1127,3.090
1128,3.263
1129,3.244
1130,3.372
1131,3.333
1132,3.192
1133,3.269
1134,3.353
1135,3.295
1136,3.385
1137,3.295
1138,3.346
1139,3.308
1140,3.269
1141,3.288
1142,3.481
1143,3.378
1144,3.391
1145,3.314
1146,3.224
1147,3.314
1148,3.269
1149,3.359
1150,3.218
1151,3.404
1152,3.353
1153,3.410
1154,3.385
1155,3.436
1156,3.353
1157,3.340
1158,3.359
1159,3.365
1160,3.250
1161,3.321
1162,3.442
1163,3.288
1164,3.365
1165,3.276
1166,3.321
1167,3.276
1168,3.346
1169,3.404
1170,3.385
1171,3.526
1172,3.455
1173,3.385
1174,3.385
1175,3.359
1176,3.442
1177,3.391
1178,3.474
1179,3.500
1180,3.410
1181,3.455
1182,3.385
1183,3.532
1184,3.410
1185,3.346
1186,3.474
1187,3.462
1188,3.449
1189,3.455
1190,3.404
1191,3.577
1192,3.474
1193,3.423
1194,3.429
1195,3.545
1196,3.506
1197,3.577
1198,3.481
1199,3.494
1200,3.506
1201,3.500
1202,3.519
1203,3.532
1204,3.474
1205,3.391
1206,3.372
1207,3.487
1208,3.506
1209,3.481
1210,3.487
1211,3.551
1212,3.481
1213,3.513
1214,3.500
1215,3.538
1216,3.410
1217,3.532
1218,3.551
1219,3.545
1220,3.577
1221,3.462
1222,3.538
1223,3.545
1224,3.436
1225,3.423
1226,3.564
1227,3.538
1228,3.603
1229,3.513
1230,3.571
1231,3.494
1232,3.571
1233,3.468
1234,3.603
1235,3.564
1236,3.609
1237,3.564
1238,3.558
1239,3.487
1240,3.442
1241,3.538
1242,3.538
1243,3.583
1244,3.660
1245,3.506
1246,3.462
1247,3.449
1248,3.353
1249,3.359
1250,3.635
1251,3.442
1252,3.391
1253,3.500
1254,3.558
1255,3.462
1256,3.481
1257,3.429
1258,3.609
1259,3.494
1260,3.397
1261,3.532
1262,3.359
1263,3.359
1264,3.417
1265,3.449
1266,3.526
1267,3.365
1268,3.494
1269,3.327
1270,3.404
1271,3.429
1272,3.436
1273,3.359
1274,3.462
1275,3.513
1276,3.301
1277,3.423
1278,3.391
1279,3.423
1280,3.340
1281,3.288
1282,0.000
1283,0.000
1284,0.000
