Distance_(pixels),Gray_Value
184,2.305
185,2.430
186,2.328
187,2.414
188,2.281
189,2.406
190,2.422
191,2.328
192,2.352
193,2.383
194,2.438
195,2.531
196,2.547
197,2.562
198,2.586
199,2.656
200,2.680
201,2.695
202,2.648
203,2.711
204,2.930
205,2.898
206,2.812
207,2.812
208,2.930
209,2.938
210,2.883
211,2.961
212,2.828
213,3.102
214,3.148
215,3.164
216,3.078
217,3.086
218,3.156
219,3.188
220,3.289
221,3.273
222,3.242
223,3.258
224,3.297
225,3.414
226,3.320
227,3.523
228,3.438
229,3.430
230,3.453
231,3.602
232,3.609
233,3.633
234,3.633
235,3.523
236,3.703
237,3.578
238,3.633
239,3.609
240,3.695
241,3.672
242,3.656
243,3.609
244,3.578
245,3.539
246,3.570
247,3.609
248,3.445
249,3.422
250,3.445
251,3.500
252,3.445
253,3.438
254,3.477
255,3.516
256,3.555
257,3.547
258,3.203
259,3.453
260,3.422
261,3.141
262,3.211
263,3.078
264,3.180
265,3.305
266,3.133
267,3.234
268,3.055
269,3.008
270,3.117
271,2.930
272,2.898
273,2.984
274,2.977
275,2.984
276,3.031
277,2.938
278,2.859
279,2.766
280,2.859
281,2.883
282,2.812
283,2.789
284,2.867
285,2.883
286,2.812
287,2.734
288,2.750
289,2.750
290,2.539
291,2.656
292,2.609
293,2.680
294,2.570
295,2.547
296,2.539
297,2.625
298,2.617
299,2.625
300,2.523
301,2.531
302,2.453
303,2.547
304,2.523
305,2.672
306,2.602
307,2.492
308,2.562
309,2.555
310,2.602
311,2.594
312,2.695
313,2.594
314,2.562
315,2.414
316,2.664
317,2.719
318,2.695
319,2.633
320,2.578
321,2.445
322,2.469
323,2.477
324,2.531
325,2.602
326,2.500
327,2.453
328,2.609
329,2.453
330,2.430
331,2.633
332,2.445
333,2.516
334,2.586
335,2.477
336,2.438
337,2.555
338,2.453
339,2.398
340,2.570
341,2.430
342,2.336
343,2.430
344,2.594
345,2.453
346,2.336
347,2.453
348,2.438
349,2.328
350,2.469
351,2.438
352,2.312
353,2.375
354,2.367
355,2.367
356,2.445
357,2.414
358,2.320
359,2.406
360,2.234
361,2.289
362,2.336
363,2.414
364,2.281
365,2.344
366,2.398
367,2.461
368,2.336
369,2.516
370,2.500
371,2.398
372,2.531
373,2.477
374,2.578
375,2.461
376,2.773
377,2.711
378,2.641
379,2.594
380,2.719
381,2.867
382,2.867
383,3.062
384,3.172
385,3.156
386,3.250
387,3.375
388,3.430
389,3.398
390,3.406
391,3.727
392,3.875
393,4.094
394,4.109
395,4.328
396,4.344
397,4.570
398,4.852
399,5.094
400,5.227
401,5.438
402,5.570
403,5.945
404,6.180
405,6.219
406,6.688
407,7.039
408,7.211
409,7.695
410,7.930
411,8.125
412,8.523
413,8.789
414,9.547
415,10.031
416,10.281
417,10.562
418,10.945
419,11.523
420,11.906
421,12.438
422,12.742
423,13.148
424,13.602
425,14.219
426,14.695
427,15.156
428,15.500
429,16.055
430,16.672
431,17.125
432,17.547
433,18.375
434,19.008
435,19.445
436,19.977
437,20.719
438,21.211
439,21.828
440,22.266
441,22.977
442,23.422
443,24.258
444,24.930
445,25.500
446,26.109
447,26.500
448,26.992
449,27.555
450,28.156
451,28.961
452,29.266
453,29.797
454,30.734
455,31.188
456,31.820
457,32.336
458,32.609
459,32.883
460,33.734
461,34.438
462,34.492
463,35.070
464,35.703
465,36.086
466,36.422
467,36.945
468,37.039
469,37.539
470,38.047
471,38.414
472,38.953
473,39.312
474,39.805
475,40.203
476,39.938
477,40.227
478,40.633
479,40.789
480,40.945
481,41.555
482,41.172
483,41.359
484,41.633
485,41.555
486,42.031
487,42.016
488,42.180
489,41.906
490,41.422
491,41.555
492,41.453
493,41.211
494,41.188
495,41.227
496,41.258
497,41.141
498,40.547
499,40.000
500,39.734
501,39.562
502,39.141
503,38.820
504,38.352
505,37.883
506,37.953
507,37.445
508,36.484
509,36.156
510,35.711
511,35.172
512,34.406
513,34.117
514,33.508
515,32.688
516,32.031
517,31.391
518,30.812
519,29.961
520,29.305
521,28.844
522,27.766
523,27.016
524,26.508
525,25.602
526,24.961
527,24.383
528,23.805
529,22.703
530,21.961
531,21.148
532,20.359
533,19.766
534,19.133
535,18.375
536,17.609
537,16.852
538,15.914
539,15.531
540,14.672
541,14.219
542,13.469
543,12.711
544,12.203
545,11.680
546,11.078
547,10.711
548,10.172
549,9.734
550,9.219
551,8.875
552,8.477
553,8.016
554,7.641
555,7.328
556,6.977
557,6.742
558,6.555
559,6.391
560,6.258
561,6.109
562,6.102
563,6.055
564,5.930
565,6.055
566,6.102
567,6.102
568,6.258
569,6.531
570,6.828
571,7.102
572,7.500
573,7.828
574,8.180
575,8.742
576,9.203
577,9.594
578,10.133
579,11.016
580,11.523
581,11.969
582,12.883
583,13.570
584,14.414
585,15.516
586,16.320
587,17.031
588,18.078
589,19.047
590,20.039
591,21.172
592,22.203
593,23.281
594,24.570
595,25.984
596,27.172
597,28.703
598,29.688
599,30.938
600,32.445
601,33.719
602,35.297
603,36.117
604,37.820
605,39.367
606,40.766
607,42.352
608,43.969
609,45.414
610,47.242
611,48.547
612,50.305
613,51.766
614,53.203
615,54.812
616,56.039
617,57.406
618,59.195
619,60.859
620,62.625
621,63.992
622,65.938
623,67.273
624,69.242
625,70.445
626,72.250
627,73.367
628,74.828
629,76.102
630,77.758
631,79.062
632,80.672
633,82.234
634,82.711
635,83.938
636,85.414
637,86.750
638,87.750
639,88.984
640,90.055
641,90.883
642,92.023
643,92.992
644,93.984
645,94.984
646,95.531
647,96.664
648,97.500
649,97.898
650,98.602
651,99.336
652,99.984
653,100.672
654,101.227
655,101.727
656,101.672
657,102.023
658,102.516
659,102.438
660,102.344
661,103.000
662,103.234
663,102.688
664,102.812
665,102.453
666,101.688
667,102.609
668,102.117
669,101.922
670,101.531
671,101.336
672,101.242
673,100.562
674,99.898
675,98.891
676,97.930
677,97.492
678,97.023
679,95.961
680,95.258
681,93.703
682,93.109
683,92.875
684,91.336
685,89.312
686,88.820
687,87.656
688,86.898
689,85.906
690,84.516
691,83.297
692,82.312
693,81.133
694,79.625
695,77.445
696,76.430
697,75.359
698,73.719
699,72.219
700,70.773
701,69.555
702,67.758
703,66.031
704,64.586
705,63.109
706,61.688
707,60.016
708,58.445
709,57.031
710,55.297
711,53.500
712,52.148
713,50.750
714,49.273
715,47.703
716,45.695
717,44.156
718,42.680
719,41.219
720,39.641
721,37.969
722,36.539
723,35.000
724,33.875
725,32.453
726,31.094
727,29.828
728,28.242
729,26.867
730,25.383
731,24.461
732,23.188
733,21.984
734,20.906
735,19.938
736,18.695
737,17.758
738,16.523
739,15.586
740,14.734
741,14.062
742,13.008
743,12.414
744,11.852
745,11.133
746,10.594
747,9.820
748,9.508
749,9.078
750,8.586
751,8.141
752,7.836
753,7.383
754,7.234
755,6.953
756,6.750
757,6.781
758,6.555
759,6.453
760,6.414
761,6.492
762,6.562
763,6.562
764,6.812
765,7.047
766,7.195
767,7.438
768,7.609
769,8.086
770,8.375
771,8.641
772,9.133
773,9.469
774,10.188
775,10.648
776,11.250
777,11.695
778,12.430
779,12.977
780,13.547
781,13.938
782,14.586
783,15.367
784,16.070
785,16.688
786,17.367
787,18.195
788,18.984
789,19.594
790,20.359
791,21.305
792,22.008
793,22.594
794,23.461
795,24.258
796,25.023
797,25.750
798,26.695
799,27.094
800,27.742
801,28.664
802,29.523
803,30.125
804,30.758
805,31.227
806,31.891
807,32.703
808,33.539
809,34.445
810,34.750
811,35.258
812,35.914
813,36.031
814,36.836
815,37.531
816,38.102
817,38.555
818,39.211
819,39.273
820,39.656
821,39.961
822,40.375
823,40.859
824,40.836
825,41.391
826,41.852
827,41.805
828,42.109
829,42.578
830,42.758
831,42.930
832,43.031
833,43.172
834,43.156
835,42.992
836,43.047
837,42.969
838,42.977
839,43.266
840,43.172
841,43.109
842,42.844
843,42.734
844,42.484
845,42.211
846,41.781
847,41.438
848,41.469
849,41.359
850,40.812
851,40.750
852,40.367
853,39.742
854,39.953
855,39.477
856,39.328
857,38.852
858,38.203
859,38.086
860,37.805
861,37.359
862,36.570
863,36.227
864,35.727
865,35.445
866,34.820
867,34.297
868,33.992
869,33.578
870,32.672
871,32.250
872,31.570
873,31.148
874,30.602
875,29.992
876,29.281
877,28.688
878,28.141
879,27.602
880,26.820
881,26.070
882,25.477
883,24.766
884,24.430
885,23.750
886,22.797
887,22.414
888,21.984
889,21.219
890,20.414
891,19.820
892,19.211
893,18.680
894,18.211
895,17.570
896,17.039
897,16.445
898,15.789
899,15.422
900,14.898
901,14.664
902,14.055
903,13.547
904,13.148
905,12.688
906,12.336
907,11.844
908,11.242
909,11.000
910,10.656
911,10.250
912,9.836
913,9.336
914,9.062
915,8.734
916,8.367
917,8.055
918,7.773
919,7.430
920,7.250
921,6.836
922,6.641
923,6.195
924,6.039
925,5.859
926,5.734
927,5.617
928,5.258
929,5.086
930,4.977
931,4.719
932,4.547
933,4.375
934,4.336
935,4.266
936,4.055
937,3.875
938,3.742
939,3.617
940,3.484
941,3.617
942,3.383
943,3.461
944,3.336
945,3.203
946,3.117
947,3.125
948,3.109
949,2.906
950,2.914
951,2.961
952,3.000
953,2.922
954,2.828
955,2.672
956,2.781
957,2.875
958,2.688
959,2.695
960,2.789
961,2.906
962,2.695
963,2.719
964,2.922
965,2.828
966,2.797
967,2.828
968,2.836
969,2.844
970,2.977
971,3.062
972,3.078
973,3.062
974,2.766
975,2.953
976,2.875
977,2.938
978,3.031
979,3.062
980,2.930
981,3.000
982,2.914
983,3.023
984,3.078
985,3.023
986,3.258
987,3.078
988,3.031
989,2.961
990,3.000
991,3.008
992,3.031
993,3.000
994,3.164
995,3.102
996,3.203
997,3.109
998,3.125
999,3.227
1000,3.031
1001,3.227
1002,3.219
1003,3.156
1004,3.039
1005,3.086
1006,3.195
1007,3.273
1008,3.086
1009,3.234
1010,3.109
1011,3.188
1012,3.211
1013,3.039
1014,3.086
1015,3.117
1016,2.984
1017,3.086
1018,3.148
1019,3.039
1020,3.047
1021,3.164
1022,3.117
1023,3.297
1024,3.164
1025,3.195
1026,3.320
1027,3.109
1028,3.219
1029,3.250
1030,3.102
1031,3.242
1032,3.211
1033,3.227
1034,3.219
1035,3.328
1036,3.312
1037,3.477
1038,3.453
1039,3.227
1040,3.281
1041,3.508
1042,3.336
1043,3.367
1044,3.375
1045,3.406
1046,3.398
1047,3.375
1048,3.469
1049,3.398
1050,3.531
1051,3.500
1052,3.633
1053,3.562
1054,3.430
1055,3.562
1056,3.539
1057,3.508
1058,3.641
1059,3.445
1060,3.570
1061,3.680
1062,3.609
1063,3.688
1064,3.562
1065,3.945
1066,3.703
1067,3.734
1068,3.758
1069,3.883
1070,3.961
1071,3.891
1072,3.789
1073,3.898
1074,4.008
1075,3.914
1076,3.836
1077,3.852
1078,3.938
1079,4.070
1080,3.945
1081,3.828
1082,3.844
1083,3.977
1084,3.828
1085,3.914
1086,3.977
1087,3.758
1088,3.734
1089,3.875
1090,3.922
1091,3.805
1092,3.758
1093,3.711
1094,3.734
1095,3.688
1096,3.820
1097,3.711
1098,3.578
1099,3.438
1100,3.617
1101,3.648
1102,3.375
1103,3.492
1104,3.438
1105,3.453
1106,3.305
1107,3.172
1108,3.508
1109,3.336
1110,3.297
1111,3.242
1112,3.070
1113,3.109
1114,3.055
1115,3.039
1116,2.953
1117,3.086
1118,3.148
1119,2.984
1120,2.945
1121,2.914
1122,2.969
1123,2.906
1124,2.789
1125,2.727
1126,2.672
1127,2.617
1128,2.492
1129,2.609
1130,2.672
1131,2.500
1132,2.484
1133,2.469
1134,2.430
1135,2.422
1136,2.383
1137,2.500
1138,2.438
1139,2.430
1140,2.508
1141,2.477
1142,2.398
1143,2.367
1144,2.367
1145,2.344
1146,2.297
1147,2.352
1148,2.406
1149,2.469
1150,2.297
1151,2.430
1152,2.484
1153,2.555
1154,2.531
1155,2.453
1156,2.461
1157,2.438
1158,2.555
1159,2.523
1160,2.500
1161,2.875
1162,2.883
1163,2.805
1164,2.695
1165,2.711
1166,2.844
1167,2.961
1168,2.969
1169,2.984
1170,2.922
1171,3.094
1172,3.102
1173,3.305
1174,3.188
1175,3.172
1176,3.273
1177,3.438
1178,3.359
1179,3.445
1180,3.555
1181,3.570
1182,3.820
1183,3.977
1184,3.781
1185,3.961
1186,4.094
1187,4.070
1188,4.180
1189,4.195
1190,4.352
1191,4.570
1192,4.609
1193,4.805
1194,4.766
1195,4.867
1196,4.945
1197,4.945
1198,4.945
1199,4.977
1200,5.055
1201,5.156
1202,5.266
1203,5.227
1204,5.133
1205,5.148
1206,5.438
1207,5.320
1208,5.477
1209,5.430
1210,5.406
1211,5.625
1212,5.672
1213,5.500
1214,5.805
1215,5.898
1216,5.758
1217,5.812
1218,6.070
1219,5.969
1220,5.875
1221,5.961
1222,5.961
1223,6.086
1224,6.039
1225,6.133
1226,6.180
1227,6.070
1228,5.992
1229,6.094
1230,6.148
1231,6.039
1232,6.039
1233,6.102
1234,6.086
1235,6.141
1236,6.133
1237,5.969
1238,6.000
1239,5.891
1240,5.852
1241,5.820
1242,5.883
1243,5.562
1244,5.773
1245,5.383
1246,0.102
1247,0.078
1248,0.016
1249,0.016
1250,0.008
1251,0.008
1252,0.008
1253,0.000
1254,0.000
1255,0.000
1256,0.000
1257,0.000
1258,0.000
1259,0.000
1260,0.000
1261,0.000
1262,0.000
1263,0.000
1264,0.000
1265,0.000
1266,0.000
1267,0.000
1268,0.000
