Distance_(pixels),Gray_Value
410,91.684
411,91.112
412,90.490
413,89.969
414,89.582
415,89.020
416,88.357
417,87.378
418,86.827
419,86.082
420,86.031
421,85.306
422,84.755
423,84.796
424,84.622
425,84.847
426,85.224
427,85.735
428,86.316
429,86.898
430,88.388
431,89.357
432,90.745
433,92.459
434,93.796
435,95.286
436,97.724
437,99.337
438,101.367
439,103.469
440,104.980
441,106.786
442,108.112
443,109.582
444,111.235
445,112.255
446,113.245
447,113.888
448,114.327
449,114.398
450,113.857
451,114.041
452,113.714
453,113.133
454,112.439
455,111.388
456,110.714
457,109.796
458,108.204
459,106.510
460,105.255
461,104.276
462,103.449
463,102.000
464,100.918
465,100.337
466,99.898
467,99.765
468,99.092
469,98.796
470,99.459
471,99.765
472,100.806
473,101.143
474,102.173
475,103.755
476,105.408
477,106.694
478,108.582
479,110.643
480,112.510
481,114.388
482,116.286
483,118.337
484,120.010
485,121.612
486,123.449
487,124.286
488,125.929
489,126.633
490,126.867
491,127.500
492,127.133
493,126.510
494,126.878
495,125.918
496,124.051
497,122.337
498,121.449
499,120.490
500,118.561
501,117.276
502,115.327
503,113.173
504,110.939
505,109.071
506,107.857
507,106.602
508,105.010
509,103.612
510,103.490
511,102.296
512,101.643
513,101.510
514,101.612
515,102.020
516,102.827
517,103.969
518,104.439
519,104.949
520,106.633
521,107.857
522,108.918
523,110.959
524,112.633
525,113.582
526,114.714
527,116.173
528,117.837
529,118.898
530,119.480
531,119.735
532,121.367
533,121.980
534,121.714
535,120.571
536,120.337
537,119.837
538,118.888
539,117.000
540,115.194
541,114.418
542,112.949
543,111.122
544,108.286
545,106.265
546,104.133
547,102.510
548,101.235
549,99.194
550,96.959
551,95.194
552,93.990
553,93.061
554,91.480
555,90.694
556,90.602
557,90.071
558,90.041
559,90.724
560,91.010
561,91.112
562,91.551
563,92.755
564,93.745
565,94.857
566,95.571
567,96.531
568,97.122
569,97.816
570,98.786
571,99.786
572,100.745
573,100.694
574,100.643
575,100.633
576,100.255
577,99.714
578,98.949
579,98.020
580,97.000
581,95.980
582,94.071
583,92.153
584,90.000
585,88.490
586,86.776
587,84.704
588,82.786
589,80.745
590,78.296
591,76.480
592,74.612
593,72.663
594,71.755
595,70.571
596,68.490
597,67.000
598,66.163
599,65.959
600,65.378
601,64.551
602,64.592
603,64.735
604,64.786
605,65.480
606,65.888
607,65.837
608,66.296
609,66.959
610,67.673
611,68.429
612,68.235
613,68.755
614,69.316
615,69.286
616,69.520
617,69.286
618,68.786
619,68.388
620,68.173
621,67.612
622,66.439
623,65.306
624,64.296
625,63.092
626,61.898
627,60.449
628,58.980
629,57.449
630,55.418
631,53.765
632,52.051
633,50.439
634,49.061
635,47.612
636,46.357
637,44.847
638,43.827
639,42.745
640,41.418
641,40.653
642,40.122
643,39.439
644,38.796
645,38.398
646,38.204
647,38.000
648,37.939
649,38.041
650,37.959
651,37.867
652,38.112
653,38.551
654,38.765
655,38.837
656,38.959
657,38.816
658,38.939
659,38.796
660,38.490
661,38.418
662,37.776
663,37.724
664,37.316
665,36.296
666,35.500
667,34.704
668,34.071
669,32.816
670,31.602
671,30.878
672,29.847
673,28.622
674,27.633
675,26.296
676,25.347
677,24.745
678,23.673
679,22.694
680,21.684
681,21.061
682,20.296
683,19.776
684,18.949
685,18.592
686,18.184
687,17.806
688,17.418
689,17.092
690,16.878
691,16.969
692,16.857
693,16.929
694,16.959
695,16.684
696,16.765
697,16.776
698,16.867
699,16.786
700,16.918
701,16.867
702,16.745
703,16.735
704,16.582
705,16.500
706,16.020
707,15.602
708,15.551
709,15.327
710,14.673
711,14.408
712,13.837
713,13.429
714,12.837
715,12.337
716,11.847
717,11.102
718,10.724
719,10.133
720,9.724
721,9.408
722,8.878
723,8.429
724,7.918
725,7.806
726,7.735
727,7.051
728,6.714
729,6.490
730,6.153
731,6.112
732,6.061
733,5.867
734,5.837
735,5.939
736,5.571
737,5.653
738,5.806
739,5.704
740,5.622
741,5.653
742,5.592
743,5.551
744,5.663
745,5.694
746,5.643
747,5.663
748,5.561
749,5.459
750,5.582
751,5.306
752,5.337
753,5.367
754,5.306
755,5.031
756,5.000
757,4.959
758,4.571
759,4.378
760,4.296
761,4.418
762,4.051
763,3.990
764,3.990
765,3.908
766,3.694
767,3.918
768,3.541
769,3.378
770,3.367
771,3.398
772,3.316
773,3.082
774,3.122
775,3.296
776,3.173
777,2.990
778,3.051
779,3.143
780,3.122
781,3.194
782,3.133
783,3.071
784,3.173
785,3.337
786,3.408
787,3.296
788,3.306
789,3.551
790,3.592
791,3.684
792,3.582
793,3.653
794,3.755
795,3.806
796,3.980
797,3.837
798,3.857
799,4.112
800,4.122
801,4.082
802,4.184
803,4.357
804,4.235
805,4.286
806,4.347
807,4.367
808,4.408
809,4.561
810,4.429
811,4.347
812,4.398
813,4.531
814,4.622
815,4.490
816,4.551
817,4.418
818,4.480
819,4.510
820,4.633
821,4.510
822,4.510
823,4.663
824,4.653
825,4.633
826,4.755
827,4.776
828,4.929
829,5.133
830,5.061
831,5.020
832,5.071
833,5.214
834,5.418
835,5.602
836,5.704
837,5.755
838,5.755
839,5.959
840,5.969
841,5.959
842,6.010
843,6.306
844,6.184
845,6.071
846,6.255
847,6.224
848,6.367
849,6.163
850,6.357
851,6.378
852,6.378
853,6.347
854,6.235
855,6.153
856,6.031
857,6.082
858,6.031
859,6.061
860,6.020
861,6.061
862,6.133
863,6.184
864,6.112
865,6.184
866,6.398
867,6.255
868,6.398
869,6.684
870,6.622
871,6.684
872,6.735
873,6.888
874,6.847
875,6.929
876,6.867
877,7.112
878,7.306
879,7.388
880,7.224
881,7.357
882,7.337
883,7.357
884,7.306
885,7.459
886,7.408
887,7.316
888,7.296
889,7.224
890,7.214
891,7.173
892,7.000
893,6.878
894,6.878
895,6.908
896,6.776
897,6.888
898,6.837
899,6.745
900,6.592
901,6.408
902,6.357
903,6.367
904,6.133
905,6.051
906,6.143
907,6.010
908,6.122
909,6.122
910,5.949
911,6.133
912,5.918
913,5.980
914,6.031
915,5.939
916,5.867
917,6.133
918,6.173
919,6.286
920,6.143
921,6.449
922,6.357
923,6.214
924,6.408
925,6.163
926,6.102
927,6.061
928,6.000
