Distance_(pixels),Gray_Value
645,36.798
646,36.727
647,36.313
648,35.929
649,35.990
650,36.141
651,35.889
652,36.010
653,36.202
654,36.101
655,36.030
656,36.293
657,36.566
658,35.848
659,35.879
660,35.869
661,35.808
662,35.020
663,34.566
664,34.152
665,33.778
666,33.242
667,32.576
668,31.576
669,31.101
670,30.424
671,29.283
672,28.586
673,27.646
674,26.475
675,25.535
676,24.727
677,23.727
678,22.859
679,21.929
680,21.030
681,20.172
682,19.545
683,18.778
684,18.313
685,17.778
686,17.343
687,16.859
688,16.384
689,15.929
690,15.869
691,15.758
692,15.606
693,15.495
694,15.424
695,15.384
696,15.404
697,15.495
698,15.495
699,15.465
700,15.384
701,15.636
702,15.424
703,15.374
704,15.172
705,15.152
706,14.939
707,14.828
708,14.667
709,14.172
710,13.596
711,13.475
712,13.081
713,12.798
714,12.495
715,11.899
716,11.313
717,10.889
718,10.566
719,10.162
720,9.606
721,8.889
722,8.545
723,8.202
724,7.859
725,7.444
726,7.081
727,6.687
728,6.657
729,6.333
730,6.152
731,5.859
732,5.788
733,5.697
734,5.545
735,5.545
736,5.424
737,5.657
738,5.535
739,5.626
740,5.576
741,5.606
742,5.616
743,5.636
744,5.677
745,5.566
746,5.586
747,5.556
748,5.455
749,5.414
750,5.263
751,5.232
752,5.232
753,4.949
754,5.121
755,4.929
756,4.707
757,4.737
758,4.687
759,4.354
760,4.374
761,4.141
762,4.111
763,3.889
764,3.939
765,3.929
766,3.576
767,3.677
768,3.798
769,3.616
770,3.444
771,3.455
772,3.545
773,3.475
774,3.495
775,3.646
776,3.465
777,3.606
778,3.697
779,3.838
780,3.667
781,3.636
782,3.737
783,3.869
784,3.970
785,3.879
786,4.020
787,3.990
788,4.010
789,4.101
790,4.141
791,3.828
792,4.010
793,4.253
794,4.030
795,4.040
796,4.242
797,4.202
798,3.980
799,4.141
800,4.273
801,4.212
802,4.030
803,4.081
804,4.182
805,4.162
806,4.141
807,4.232
808,4.222
809,4.303
810,4.101
811,4.313
812,4.475
813,4.636
814,4.465
815,4.586
816,4.818
817,4.747
818,4.909
819,4.909
820,4.808
821,5.172
822,5.434
823,5.131
824,5.283
825,5.495
826,5.455
827,5.475
828,5.525
829,5.848
830,5.828
831,5.838
832,5.899
833,5.808
834,5.768
835,5.909
836,5.879
837,5.869
838,5.889
839,5.899
840,5.939
841,5.960
842,5.980
843,6.101
844,6.061
845,6.051
846,5.929
847,5.919
848,5.889
849,6.010
850,5.889
851,5.798
852,5.848
853,5.758
854,5.778
855,5.747
856,6.172
857,6.152
858,6.192
859,6.131
860,6.051
861,6.273
862,6.616
863,6.444
864,6.495
865,6.596
866,6.758
867,6.798
868,6.848
869,6.909
870,6.929
871,6.929
872,7.051
873,6.990
874,6.980
875,7.162
876,7.071
877,7.152
878,7.152
879,7.232
880,7.141
881,7.040
882,7.051
883,7.051
884,7.253
885,7.071
886,6.808
887,7.040
888,7.020
889,6.990
890,7.121
891,6.970
892,7.030
893,6.848
894,6.606
895,6.596
896,6.505
897,6.374
898,6.192
899,6.212
900,6.101
901,6.081
902,6.131
903,5.848
904,5.869
905,5.747
906,5.687
907,5.869
908,5.848
909,5.788
910,5.808
911,5.606
912,5.788
913,5.838
914,5.990
915,5.889
916,5.909
917,6.051
918,5.899
919,5.828
920,6.000
921,5.939
922,5.788
923,5.697
924,5.929
925,0.899
926,0.091
927,0.020
928,0.000
