Distance_(pixels),Gray_Value
0,0.010
1,0.000
2,0.048
3,0.029
4,0.077
5,2.279
6,2.327
7,2.442
8,2.356
9,2.471
10,2.462
11,2.663
12,2.654
13,2.577
14,2.596
15,2.663
16,2.779
17,2.875
18,2.760
19,2.846
20,2.942
21,2.721
22,2.933
23,2.885
24,2.817
25,2.894
26,2.990
27,2.904
28,2.865
29,2.673
30,2.769
31,2.981
32,2.933
33,3.144
34,3.260
35,3.221
36,3.250
37,3.356
38,3.221
39,3.346
40,3.317
41,3.567
42,3.519
43,3.702
44,3.577
45,3.788
46,3.817
47,3.981
48,4.192
49,4.288
50,4.144
51,4.269
52,4.385
53,4.365
54,4.567
55,4.837
56,4.779
57,4.827
58,4.760
59,4.788
60,4.981
61,5.144
62,5.173
63,4.923
64,5.029
65,5.173
66,4.952
67,4.990
68,5.115
69,5.144
70,5.163
71,5.087
72,4.952
73,5.163
74,5.173
75,5.183
76,5.125
77,5.202
78,5.327
79,5.317
80,5.269
81,5.413
82,5.500
83,5.442
84,5.587
85,5.635
86,5.885
87,5.606
88,5.856
89,5.865
90,5.913
91,5.856
92,6.077
93,6.183
94,6.019
95,6.240
96,6.212
97,6.183
98,6.327
99,6.096
100,6.394
101,6.394
102,6.490
103,6.538
104,6.433
105,6.462
106,6.587
107,6.529
108,6.577
109,6.587
110,6.683
111,6.712
112,6.615
113,6.721
114,6.577
115,6.538
116,6.827
117,6.933
118,6.740
119,6.673
120,6.731
121,6.692
122,6.558
123,6.663
124,6.702
125,6.712
126,6.635
127,6.596
128,6.510
129,6.481
130,6.587
131,6.673
132,6.471
133,6.510
134,6.529
135,6.433
136,6.490
137,6.346
138,6.490
139,6.337
140,6.317
141,6.404
142,6.202
143,6.173
144,6.269
145,6.279
146,6.077
147,6.087
148,6.019
149,5.808
150,5.923
151,5.971
152,6.010
153,5.990
154,5.942
155,6.106
156,5.962
157,5.933
158,6.010
159,6.019
160,5.933
161,6.087
162,6.010
163,5.990
164,5.981
165,6.125
166,6.019
167,5.731
168,5.808
169,5.673
170,5.510
171,5.740
172,5.558
173,5.250
174,5.240
175,5.125
176,5.010
177,5.077
178,4.769
179,4.846
180,4.817
181,4.625
182,4.452
183,4.250
184,4.260
185,4.231
186,4.173
187,4.000
188,3.837
189,3.808
190,3.740
191,3.865
192,3.837
193,3.712
194,3.692
195,3.606
196,3.587
197,3.644
198,3.548
199,3.587
200,3.625
201,3.567
202,3.538
203,3.663
204,3.644
205,3.606
206,3.644
207,3.538
208,3.288
209,3.404
210,3.558
211,3.462
212,3.240
213,3.327
214,3.192
215,3.077
216,3.106
217,3.077
218,3.029
219,2.942
220,2.779
221,2.827
222,2.913
223,2.644
224,2.587
225,2.538
226,2.654
227,2.365
228,2.481
229,2.365
230,2.260
231,2.317
232,2.337
233,2.337
234,2.337
235,2.462
236,2.452
237,2.327
238,2.538
239,2.375
240,2.375
241,2.538
242,2.462
243,2.404
244,2.375
245,2.490
246,2.635
247,2.433
248,2.404
249,2.596
250,2.538
251,2.712
252,2.596
253,2.606
254,2.769
255,2.808
256,2.904
257,2.990
258,3.010
259,3.038
260,3.144
261,3.308
262,3.490
263,3.769
264,3.952
265,3.971
266,4.096
267,4.462
268,4.625
269,4.875
270,5.269
271,5.452
272,5.452
273,5.760
274,5.933
275,6.202
276,6.394
277,6.673
278,6.817
279,6.846
280,6.837
281,7.048
282,7.000
283,7.135
284,7.337
285,7.413
286,7.519
287,7.500
288,7.442
289,7.654
290,7.577
291,7.500
292,7.721
293,7.894
294,8.048
295,7.981
296,8.298
297,8.510
298,8.808
299,9.087
300,9.596
301,9.913
302,10.250
303,10.769
304,10.894
305,11.615
306,12.375
307,12.788
308,13.365
309,14.048
310,14.760
311,15.385
312,16.038
313,16.596
314,17.288
315,17.731
316,18.462
317,19.279
318,19.692
319,20.183
320,20.423
321,21.000
322,21.240
323,21.981
324,22.288
325,22.394
326,22.663
327,22.894
328,23.173
329,23.087
330,23.144
331,23.462
332,23.404
333,23.510
334,23.740
335,23.750
336,23.990
337,24.413
338,24.346
339,24.692
340,25.308
341,25.683
342,26.144
343,26.865
344,27.202
345,28.096
346,28.798
347,29.673
348,30.327
349,31.038
350,32.038
351,32.875
352,33.692
353,34.827
354,35.808
355,36.865
356,37.856
357,39.077
358,39.721
359,40.163
360,41.471
361,42.423
362,43.154
363,43.529
364,44.317
365,44.942
366,45.779
367,46.721
368,47.096
369,47.279
370,47.606
371,48.087
372,48.654
373,48.452
374,48.606
375,49.221
376,49.365
377,49.904
378,50.135
379,50.144
380,50.260
381,50.490
382,51.058
383,51.692
384,52.510
385,52.567
386,52.981
387,53.654
388,54.481
389,55.173
390,55.740
391,57.135
392,57.933
393,58.548
394,59.500
395,60.317
396,61.615
397,62.625
398,63.702
399,64.846
400,65.846
401,66.827
402,67.615
403,68.788
404,70.154
405,70.625
406,71.067
407,72.250
408,73.327
409,73.317
410,73.837
411,74.885
412,75.481
413,76.010
414,76.962
415,76.721
416,76.856
417,77.327
418,77.538
419,77.962
420,78.327
421,78.471
422,79.221
423,79.971
424,79.933
425,79.817
426,80.125
427,80.269
428,81.038
429,81.692
430,82.135
431,82.500
432,83.240
433,83.817
434,84.837
435,85.365
436,85.529
437,86.567
438,87.452
439,88.212
440,88.875
441,89.471
442,90.019
443,90.875
444,91.365
445,92.000
446,93.058
447,93.750
448,94.385
449,94.644
450,95.923
451,96.394
452,96.163
453,97.202
454,97.721
455,98.279
456,98.769
457,98.990
458,99.856
459,100.231
460,100.606
461,100.712
462,101.077
463,101.269
464,101.038
465,101.654
466,101.856
467,102.346
468,102.500
469,102.933
470,103.308
471,103.462
472,103.202
473,103.067
474,103.000
475,103.394
476,103.731
477,103.481
478,103.317
479,103.413
480,103.346
481,103.510
482,103.048
483,102.548
484,102.788
485,102.635
486,102.846
487,102.529
488,102.202
489,102.279
490,102.413
491,102.250
492,102.481
493,102.394
494,102.548
495,102.837
496,103.029
497,103.000
498,103.346
499,103.481
500,104.269
501,104.933
502,105.452
503,105.856
504,106.000
505,106.500
506,106.394
507,106.923
508,107.567
509,107.529
510,107.702
511,107.231
512,107.837
513,108.548
514,108.375
515,108.875
516,109.000
517,108.913
518,108.115
519,107.933
520,108.385
521,108.231
522,107.606
523,106.827
524,107.798
525,106.875
526,105.856
527,106.058
528,106.106
529,105.356
530,104.990
531,104.933
532,104.029
533,102.856
534,102.885
535,102.913
536,102.577
537,102.096
538,102.279
539,101.788
540,101.673
541,101.904
542,102.173
543,102.413
544,102.337
545,102.000
546,103.163
547,103.654
548,103.750
549,103.644
550,104.240
551,104.183
552,104.519
553,104.731
554,104.981
555,105.442
556,105.548
557,105.654
558,104.683
559,104.596
560,104.183
561,103.779
562,103.673
563,102.846
564,101.962
565,100.971
566,99.865
567,98.933
568,97.288
569,96.308
570,95.144
571,93.846
572,92.644
573,91.750
574,90.231
575,88.567
576,87.596
577,86.779
578,85.904
579,84.673
580,83.529
581,82.750
582,81.856
583,80.894
584,80.904
585,80.606
586,80.423
587,80.510
588,80.038
589,79.731
590,79.808
591,80.077
592,80.250
593,80.240
594,80.538
595,81.087
596,80.817
597,80.827
598,80.173
599,80.779
600,81.125
601,80.587
602,80.394
603,79.933
604,79.308
605,78.663
606,77.673
607,77.077
608,76.240
609,75.163
610,73.510
611,72.019
612,71.000
613,69.769
614,68.067
615,66.673
616,65.010
617,63.433
618,62.760
619,61.423
620,59.817
621,58.240
622,57.183
623,56.106
624,55.240
625,54.462
626,53.375
627,52.692
628,52.125
629,51.750
630,51.163
631,50.923
632,50.712
633,50.587
634,50.519
635,50.587
636,50.962
637,50.827
638,50.750
639,51.163
640,51.337
641,51.433
642,51.510
643,51.442
644,51.212
645,50.779
646,50.346
647,50.000
648,49.721
649,49.250
650,48.500
651,47.471
652,46.846
653,45.740
654,44.596
655,43.692
656,42.654
657,41.413
658,40.000
659,38.663
660,37.394
661,36.058
662,34.837
663,33.865
664,32.500
665,31.385
666,30.423
667,29.740
668,28.635
669,27.865
670,27.481
671,27.173
672,26.413
673,26.000
674,25.500
675,25.442
676,25.154
677,25.250
678,25.144
679,24.865
680,24.933
681,24.798
682,24.846
683,24.692
684,24.769
685,24.683
686,24.837
687,24.587
688,24.500
689,24.221
690,24.019
691,23.837
692,23.356
693,23.019
694,22.625
695,22.067
696,21.442
697,20.923
698,20.288
699,19.587
700,18.779
701,18.135
702,17.519
703,16.481
704,15.904
705,15.125
706,14.279
707,13.673
708,13.212
709,12.548
710,11.923
711,11.548
712,11.067
713,10.462
714,10.298
715,9.923
716,9.654
717,9.365
718,9.154
719,9.154
720,9.048
721,9.019
722,9.163
723,9.019
724,8.894
725,8.913
726,8.846
727,8.865
728,8.856
729,8.894
730,8.769
731,8.519
732,8.577
733,8.654
734,8.462
735,8.337
736,7.962
737,7.808
738,7.615
739,7.394
740,7.375
741,6.971
742,6.577
743,6.385
744,6.163
745,5.856
746,5.615
747,5.269
748,4.875
749,4.712
750,4.538
751,4.298
752,4.096
753,4.000
754,3.808
755,3.519
756,3.356
757,3.452
758,3.394
759,3.288
760,3.192
761,3.135
762,3.019
763,3.096
764,3.048
765,3.029
766,3.115
767,3.144
768,3.067
769,2.971
770,2.971
771,3.058
772,2.923
773,2.904
774,2.731
775,2.904
776,2.788
777,2.760
778,2.990
779,2.952
780,2.962
781,2.952
782,2.817
783,2.885
784,2.769
785,2.904
786,2.962
787,2.846
