Distance_(pixels),Gray_Value
334,22.738
335,23.379
336,24.408
337,25.660
338,26.757
339,27.825
340,29.175
341,30.340
342,31.553
343,32.806
344,33.971
345,35.097
346,36.126
347,37.194
348,37.748
349,38.612
350,39.417
351,40.029
352,40.602
353,40.641
354,41.466
355,41.379
356,41.058
357,41.165
358,40.864
359,40.796
360,40.146
361,39.883
362,39.612
363,39.282
364,39.437
365,38.883
366,38.447
367,38.427
368,38.447
369,38.447
370,38.359
371,38.621
372,39.097
373,39.748
374,40.641
375,41.563
376,42.097
377,43.252
378,44.796
379,46.282
380,47.922
381,50.146
382,51.612
383,53.379
384,55.350
385,57.641
386,59.495
387,61.311
388,63.447
389,65.058
390,66.184
391,67.845
392,69.039
393,69.883
394,70.961
395,71.718
396,72.330
397,72.650
398,72.534
399,72.165
400,71.981
401,71.485
402,70.913
403,69.553
404,69.272
405,68.243
406,66.825
407,65.748
408,64.864
409,63.777
410,63.107
411,62.515
412,61.893
413,61.485
414,61.223
415,61.204
416,61.757
417,62.291
418,62.854
419,64.146
420,65.806
421,67.466
422,69.078
423,70.680
424,72.495
425,75.194
426,77.816
427,80.515
428,82.544
429,85.000
430,87.612
431,90.573
432,92.184
433,94.223
434,96.330
435,98.243
436,99.951
437,101.029
438,101.893
439,101.903
440,101.990
441,102.019
442,101.583
443,100.961
444,100.136
445,98.573
446,96.990
447,96.350
448,94.680
449,92.204
450,90.854
451,89.039
452,87.262
453,85.427
454,84.427
455,83.049
456,81.544
457,80.816
458,80.369
459,79.825
460,79.922
461,79.990
462,80.621
463,81.165
464,82.612
465,84.408
466,86.204
467,87.961
468,91.058
469,93.019
470,94.835
471,97.447
472,100.262
473,102.922
474,105.204
475,107.515
476,109.903
477,111.990
478,113.709
479,115.233
480,116.282
481,117.485
482,117.689
483,117.825
484,117.184
485,116.718
486,116.068
487,114.699
488,112.942
489,111.078
490,109.291
491,107.417
492,104.670
493,102.136
494,100.388
495,98.078
496,95.330
497,93.184
498,91.243
499,89.660
500,88.437
501,86.883
502,85.883
503,85.019
504,84.990
505,85.233
506,85.777
507,86.466
508,87.291
509,89.243
510,91.165
511,92.922
512,95.476
513,98.621
514,100.291
515,102.291
516,105.359
517,107.903
518,110.553
519,112.214
520,114.087
521,116.544
522,117.553
523,118.136
524,119.369
525,120.087
526,120.291
527,120.534
528,120.000
529,118.583
530,116.340
531,115.146
532,113.816
533,111.214
534,109.272
535,106.650
536,103.466
537,101.155
538,98.456
539,96.252
540,93.738
541,91.408
542,88.767
543,87.864
544,86.233
545,85.136
546,83.456
547,82.864
548,82.786
549,82.583
550,82.748
551,83.097
552,84.359
553,85.670
554,87.243
555,88.107
556,89.961
557,91.913
558,93.903
559,96.233
560,97.942
561,99.660
562,100.990
563,102.563
564,103.816
565,104.650
566,105.534
567,106.165
568,106.214
569,106.165
570,105.961
571,104.786
572,103.544
573,102.272
574,100.738
575,98.874
576,96.709
577,94.350
578,91.612
579,88.388
580,85.641
581,83.563
582,80.835
583,78.524
584,75.903
585,73.408
586,71.485
587,69.583
588,67.893
589,66.495
590,65.214
591,64.184
592,64.369
593,64.087
594,64.078
595,63.553
596,64.243
597,65.107
598,66.097
599,67.243
600,68.107
601,69.262
602,70.379
603,71.466
604,72.456
605,73.835
606,74.417
607,74.913
608,75.223
609,75.990
610,76.369
611,76.350
612,75.825
613,75.282
614,74.786
615,74.223
616,72.903
617,71.379
618,69.553
619,67.864
620,66.495
621,64.301
622,62.485
623,59.981
624,58.117
625,56.087
626,53.922
627,51.757
628,49.893
629,48.107
630,46.835
631,45.262
632,43.825
633,42.806
634,41.786
635,41.136
636,40.709
637,40.592
638,40.447
639,40.583
640,40.621
641,40.864
642,41.107
643,41.427
644,42.078
645,43.078
646,43.476
647,43.748
648,44.223
649,44.777
650,45.379
651,45.340
652,45.573
653,45.650
654,45.515
655,45.019
656,44.544
657,43.951
658,43.311
659,42.233
660,41.718
661,40.320
662,38.971
663,37.592
664,36.466
665,35.039
666,33.650
667,32.544
668,31.466
669,29.874
670,28.456
671,27.320
672,26.282
673,24.922
674,24.165
675,23.417
676,22.447
677,21.728
678,21.029
679,20.524
680,20.010
681,19.835
682,19.699
683,19.621
684,19.641
685,19.320
686,19.553
687,19.806
688,20.000
689,19.922
690,19.932
691,20.515
692,20.398
693,20.350
694,20.408
695,20.476
696,20.398
697,20.058
698,19.835
699,19.583
700,19.117
701,18.951
702,18.340
703,17.893
704,17.417
705,17.000
706,16.204
707,15.553
708,14.922
709,14.272
710,13.689
711,13.214
712,12.359
713,11.922
714,11.408
715,10.767
716,10.282
717,9.883
718,9.252
719,9.000
720,8.670
721,8.272
722,7.913
723,7.689
724,7.515
725,7.408
726,7.340
727,7.233
728,7.049
729,7.087
730,6.864
731,7.068
732,7.175
733,7.019
734,6.816
735,6.816
736,6.903
737,7.136
738,6.835
739,6.544
740,6.563
741,6.553
742,6.417
743,6.262
744,5.922
745,5.951
746,5.767
747,5.515
748,5.320
749,5.184
750,5.039
751,4.612
752,4.495
753,4.524
754,4.301
755,4.243
756,3.942
757,3.864
758,3.670
759,3.524
760,3.495
761,3.388
762,3.146
763,3.223
764,3.087
765,2.951
766,2.883
767,2.806
768,2.913
769,2.718
770,2.670
771,2.534
772,2.757
773,2.680
774,2.553
775,2.738
776,2.893
777,2.796
778,2.854
779,2.796
780,2.942
781,2.942
782,3.019
783,3.058
784,2.951
785,3.068
786,3.165
787,3.272
788,3.126
789,3.049
790,3.359
791,3.146
792,3.214
793,3.262
794,3.282
795,3.262
796,3.184
797,3.379
798,3.311
799,3.136
800,3.252
801,3.340
802,3.223
803,3.184
804,3.204
805,3.107
806,3.146
807,3.262
808,3.243
809,3.029
810,3.350
811,3.350
812,3.262
813,3.233
814,3.573
815,3.515
816,3.583
817,3.534
818,3.913
819,3.893
820,3.864
821,4.058
822,4.272
823,4.223
824,4.272
825,4.534
826,4.699
827,4.854
828,4.777
829,4.922
830,5.087
831,5.214
832,5.155
833,5.078
834,5.427
835,5.291
836,5.320
837,5.495
838,5.311
839,5.408
840,5.544
841,5.466
842,5.369
843,5.379
844,5.330
845,5.184
846,5.214
847,5.204
848,5.214
849,5.184
850,5.223
851,5.136
852,5.078
853,5.049
854,5.107
855,5.233
856,5.272
857,5.107
858,5.204
859,5.359
860,5.524
861,5.660
862,5.893
863,6.097
864,5.961
865,6.029
866,6.049
867,6.272
868,6.447
869,6.650
870,6.767
871,6.728
872,6.913
873,7.010
874,7.146
875,7.029
876,7.214
877,7.282
878,7.233
879,7.359
880,7.631
881,7.369
882,7.272
883,7.194
884,7.155
885,7.049
886,6.932
887,6.835
888,6.883
889,6.767
890,6.544
891,6.466
892,6.214
893,6.223
894,6.165
895,6.146
896,6.000
897,6.000
898,5.990
899,5.971
900,6.039
901,5.961
902,6.078
903,6.204
904,6.078
905,6.223
906,6.398
907,6.456
908,6.699
909,6.709
910,6.835
911,6.893
912,6.854
913,6.981
914,7.058
915,6.981
916,7.049
917,7.175
918,7.117
919,7.126
920,6.883
921,6.777
922,6.806
923,6.767
924,6.515
925,6.621
926,6.456
927,6.379
928,6.223
