Distance_(pixels),Gray_Value
0,2.184
1,2.311
2,2.427
3,2.505
4,2.621
5,2.689
6,2.602
7,2.728
8,2.699
9,2.825
10,2.806
11,2.981
12,3.049
13,3.087
14,3.243
15,3.097
16,3.107
17,3.311
18,3.233
19,3.214
20,3.155
21,3.262
22,3.252
23,3.214
24,3.146
25,3.233
26,3.214
27,3.107
28,3.214
29,3.282
30,3.194
31,3.301
32,3.359
33,3.107
34,3.146
35,3.262
36,3.282
37,3.291
38,3.233
39,3.165
40,3.320
41,3.291
42,3.524
43,3.748
44,3.757
45,3.680
46,3.893
47,4.039
48,4.058
49,4.408
50,4.553
51,4.602
52,4.476
53,4.883
54,4.990
55,4.971
56,5.330
57,5.350
58,5.369
59,5.476
60,5.563
61,5.602
62,5.485
63,5.718
64,5.641
65,5.650
66,5.650
67,5.670
68,5.767
69,5.631
70,5.544
71,5.534
72,5.388
73,5.320
74,5.311
75,5.272
76,5.155
77,5.165
78,5.049
79,4.942
80,5.019
81,4.903
82,4.942
83,5.019
84,5.165
85,4.961
86,4.864
87,5.097
88,5.087
89,5.126
90,5.301
91,5.553
92,5.583
93,5.524
94,5.583
95,5.864
96,6.165
97,6.379
98,6.553
99,6.670
100,6.845
101,6.951
102,7.049
103,7.049
104,7.320
105,7.340
106,7.398
107,7.476
108,7.592
109,7.524
110,7.505
111,7.631
112,7.553
113,7.408
114,7.320
115,7.136
116,7.010
117,6.903
118,6.553
119,6.476
120,6.262
121,6.204
122,6.049
123,5.932
124,5.718
125,5.786
126,5.680
127,5.505
128,5.437
129,5.495
130,5.427
131,5.427
132,5.466
133,5.534
134,5.359
135,5.398
136,5.738
137,5.660
138,5.670
139,5.854
140,6.029
141,5.932
142,6.146
143,6.087
144,6.146
145,6.505
146,6.495
147,6.621
148,6.631
149,6.699
150,6.845
151,6.699
152,6.592
153,6.738
154,6.816
155,6.709
156,6.728
157,6.534
158,6.398
159,6.369
160,6.175
161,6.019
162,5.913
163,5.748
164,5.466
165,5.340
166,5.427
167,5.029
168,4.913
169,4.786
170,4.563
171,4.495
172,4.388
173,4.282
174,4.214
175,4.320
176,4.107
177,3.981
178,3.883
179,3.893
180,3.874
181,3.874
182,3.981
183,3.913
184,3.932
185,3.883
186,3.990
187,4.136
188,3.883
189,3.990
190,3.932
191,3.971
192,4.010
193,3.951
194,4.078
195,4.000
196,3.942
197,4.019
198,4.204
199,3.990
200,3.922
201,3.874
202,3.806
203,3.534
204,3.505
205,3.641
206,3.515
207,3.214
208,3.398
209,3.311
210,2.990
211,2.922
212,3.068
213,2.864
214,2.864
215,2.709
216,2.699
217,2.641
218,2.612
219,2.524
220,2.456
221,2.427
222,2.369
223,2.359
224,2.466
225,2.417
226,2.272
227,2.408
228,2.534
229,2.408
230,2.524
231,2.621
232,2.388
233,2.641
234,2.621
235,2.641
236,2.738
237,2.786
238,2.709
239,2.621
240,2.971
241,2.932
242,2.602
243,2.573
244,2.641
245,2.738
246,2.864
247,2.641
248,2.563
249,2.718
250,2.864
251,2.816
252,2.680
253,2.825
254,2.796
255,2.942
256,2.961
257,3.107
258,3.175
259,3.272
260,3.272
261,3.602
262,3.738
263,3.942
264,4.214
265,4.515
266,4.689
267,4.854
268,5.029
269,5.320
270,5.631
271,5.932
272,6.117
273,6.602
274,6.806
275,6.903
276,7.194
277,7.330
278,7.485
279,7.932
280,8.146
281,8.379
282,8.243
283,8.097
284,8.447
285,8.330
286,8.301
287,8.476
288,8.369
289,8.573
290,8.311
291,8.184
292,8.126
293,8.291
294,8.301
295,8.359
296,8.398
297,8.330
298,8.563
299,8.602
300,8.825
301,9.136
302,9.573
303,9.913
304,10.495
305,10.932
306,11.505
307,11.981
308,12.699
309,13.515
310,14.087
311,15.107
312,16.184
313,17.000
314,17.777
315,18.534
316,19.583
317,20.466
318,21.621
319,22.437
320,22.738
321,23.777
322,24.515
323,25.233
324,25.146
325,25.388
326,26.136
327,26.223
328,26.301
329,26.340
330,26.058
331,25.893
332,25.718
333,25.485
334,25.301
335,25.019
336,24.680
337,24.485
338,24.126
339,23.951
340,23.835
341,23.379
342,23.515
343,23.495
344,23.447
345,23.883
346,24.243
347,24.505
348,25.223
349,26.165
350,27.136
351,28.049
352,29.544
353,30.874
354,32.029
355,33.670
356,35.311
357,37.126
358,38.485
359,40.175
360,42.078
361,43.854
362,45.874
363,47.320
364,48.660
365,50.078
366,51.748
367,52.583
368,53.524
369,54.175
370,54.942
371,55.039
372,55.592
373,55.660
374,54.650
375,54.602
376,54.049
377,53.505
378,52.738
379,52.214
380,50.922
381,49.680
382,48.602
383,47.981
384,47.165
385,46.087
386,45.835
387,45.223
388,44.592
389,44.728
390,44.864
391,45.039
392,45.563
393,46.058
394,47.699
395,49.039
396,50.330
397,52.311
398,54.515
399,56.573
400,58.796
401,60.874
402,63.961
403,66.631
404,68.961
405,71.291
406,73.650
407,76.087
408,78.825
409,80.835
410,82.252
411,83.767
412,85.350
413,86.408
414,87.117
415,87.806
416,87.291
417,87.641
418,87.583
419,86.466
420,85.417
421,84.029
422,82.291
423,80.408
424,78.670
425,77.350
426,75.340
427,73.447
428,71.544
429,70.563
430,68.680
431,66.913
432,66.136
433,65.563
434,65.165
435,64.971
436,65.359
437,65.913
438,66.767
439,67.718
440,69.243
441,71.699
442,73.816
443,76.155
444,78.612
445,82.320
446,85.243
447,88.019
448,91.243
449,94.602
450,97.476
451,100.078
452,102.971
453,105.786
454,108.010
455,109.786
456,111.223
457,112.466
458,113.194
459,113.029
460,113.243
461,112.320
462,111.777
463,110.515
464,109.223
465,107.437
466,105.835
467,102.932
468,99.777
469,97.214
470,94.748
471,92.175
472,89.573
473,86.534
474,84.214
475,81.961
476,80.524
477,78.495
478,76.466
479,75.883
480,75.039
481,75.282
482,75.097
483,75.728
484,77.184
485,78.456
486,79.893
487,82.495
488,84.864
489,87.641
490,90.621
491,93.427
492,97.282
493,100.204
494,102.835
495,106.117
496,108.806
497,111.495
498,113.903
499,115.563
500,117.155
501,118.087
502,119.214
503,119.942
504,119.311
505,118.553
506,117.233
507,116.301
508,114.913
509,112.544
510,110.796
511,107.971
512,104.728
513,101.301
514,98.301
515,95.864
516,92.835
517,89.738
518,86.816
519,85.068
520,82.544
521,80.155
522,78.932
523,78.204
524,77.262
525,77.456
526,77.602
527,77.816
528,78.223
529,80.078
530,81.650
531,83.282
532,86.097
533,88.602
534,90.767
535,93.223
536,96.272
537,99.612
538,102.485
539,105.223
540,106.913
541,109.864
542,112.223
543,113.942
544,114.835
545,115.942
546,116.311
547,116.359
548,115.903
549,114.981
550,114.320
551,113.010
552,110.893
553,107.942
554,105.796
555,102.835
556,99.786
557,97.117
558,93.893
559,89.951
560,86.612
561,83.583
562,80.534
563,77.039
564,74.476
565,72.553
566,70.456
567,68.660
568,67.816
569,66.854
570,66.214
571,65.573
572,66.087
573,66.631
574,67.408
575,68.359
576,69.893
577,71.272
578,72.748
579,74.845
580,76.874
581,79.019
582,81.010
583,82.456
584,84.243
585,85.922
586,87.291
587,88.194
588,88.951
589,89.573
590,90.252
591,90.126
592,89.029
593,87.816
594,87.252
595,85.845
596,84.320
597,82.485
598,80.243
599,77.359
600,75.408
601,72.883
602,69.650
603,67.272
604,64.913
605,61.612
606,58.583
607,56.437
608,54.388
609,52.485
610,50.194
611,48.573
612,47.388
613,46.650
614,46.019
615,45.398
616,45.058
617,44.495
618,44.816
619,45.631
620,46.223
621,46.466
622,47.748
623,48.728
624,49.447
625,50.709
626,51.738
627,52.563
628,53.990
629,54.767
630,55.272
631,55.932
632,56.194
633,56.350
634,56.534
635,56.427
636,56.466
637,55.835
638,55.097
639,53.757
640,52.427
641,51.340
642,49.864
643,48.505
644,46.854
645,45.175
646,43.252
647,41.427
648,39.680
649,37.641
650,36.019
651,34.602
652,32.777
653,31.019
654,29.602
655,28.515
656,27.175
657,26.466
658,25.816
659,25.000
660,24.340
661,24.010
662,23.990
663,23.893
664,23.990
665,24.369
666,24.437
667,24.777
668,25.204
669,25.602
670,26.010
671,26.087
672,26.592
673,26.951
674,27.078
675,27.369
676,27.398
677,27.330
678,27.175
679,26.961
680,26.573
681,26.748
682,26.282
683,25.738
684,25.029
685,24.437
686,23.796
687,22.854
688,21.883
689,21.233
690,20.272
691,19.320
692,18.379
693,17.408
694,16.738
695,15.553
696,14.670
697,13.951
698,13.126
699,12.408
700,11.748
701,11.311
702,10.932
703,10.621
704,10.107
705,9.709
706,9.466
707,9.388
708,9.252
709,9.330
710,9.117
711,9.146
712,9.272
713,9.311
714,9.359
715,9.447
716,9.534
717,9.932
718,9.757
719,9.641
720,9.757
721,9.709
722,9.621
723,9.631
724,9.456
725,9.301
726,9.010
727,8.971
728,8.583
729,8.573
730,8.350
731,8.078
732,7.553
733,7.155
734,7.000
735,6.913
736,6.456
737,5.874
738,5.767
739,5.495
740,5.049
741,5.049
742,4.777
743,4.456
744,4.214
745,3.883
746,3.767
747,3.602
748,3.845
749,3.456
750,3.388
751,3.272
752,3.320
753,3.456
754,3.359
755,3.252
756,3.223
757,3.049
758,3.301
759,3.184
760,3.126
761,3.369
762,3.184
763,3.301
764,3.136
765,3.019
766,3.175
767,3.029
768,2.990
769,2.951
770,3.029
771,2.893
772,2.883
773,3.146
774,3.107
775,2.874
776,3.039
777,2.913
778,2.874
779,2.874
780,2.864
781,2.806
782,2.796
783,2.816
784,2.961
785,3.097
786,2.786
787,2.874
788,3.107
789,3.029
790,3.107
791,3.155
792,3.097
793,3.204
794,3.398
795,3.515
796,3.388
797,3.437
798,3.534
799,3.718
800,3.718
801,3.903
802,3.748
803,3.893
804,3.951
805,4.039
806,4.010
807,3.738
808,4.194
809,4.184
810,4.117
811,4.097
812,4.136
813,4.146
814,4.175
815,4.223
816,4.252
817,4.291
818,4.175
819,4.058
820,3.961
821,4.117
822,4.058
823,4.097
824,3.961
825,4.155
826,4.136
827,4.117
828,4.165
829,4.350
830,4.252
831,4.340
832,4.485
833,4.495
834,4.757
835,4.709
836,4.757
837,5.155
838,5.398
839,5.311
840,5.515
841,5.806
842,5.845
843,5.883
844,6.126
845,6.388
846,6.369
847,6.709
848,6.767
849,6.699
850,6.699
851,6.835
852,6.942
853,6.981
854,6.913
855,6.845
856,6.883
857,6.893
858,6.777
859,6.854
860,6.689
861,6.786
862,6.602
863,6.417
864,6.437
865,6.291
866,6.165
867,6.049
868,5.922
869,5.757
870,5.874
871,5.689
872,5.748
873,5.660
874,5.670
875,5.728
876,5.534
877,5.893
878,6.107
879,6.097
880,6.087
881,6.252
882,6.563
883,6.466
884,6.544
885,6.748
886,6.961
887,7.136
888,7.204
889,7.291
890,7.505
891,7.699
892,7.650
893,7.835
894,8.117
895,8.000
896,8.010
897,8.049
898,8.155
899,8.068
900,8.010
901,7.864
902,7.689
903,7.796
904,7.592
905,7.379
906,7.437
907,7.350
908,7.272
909,6.913
910,6.718
911,6.515
912,6.379
913,6.291
914,5.942
915,5.913
916,5.786
917,5.757
918,5.689
919,5.330
920,5.466
921,5.369
922,5.320
923,5.505
924,5.388
925,5.524
926,5.437
927,5.437
928,5.388
