Distance_(pixels),Gray_Value
353,53.427
354,54.408
355,55.922
356,56.641
357,57.000
358,57.155
359,56.641
360,55.680
361,55.010
362,53.767
363,51.981
364,50.650
365,48.670
366,46.204
367,43.631
368,41.505
369,39.330
370,36.757
371,34.544
372,33.000
373,31.097
374,29.650
375,28.650
376,28.068
377,27.913
378,28.058
379,28.728
380,30.058
381,31.544
382,33.563
383,36.175
384,39.068
385,42.291
386,45.650
387,49.515
388,53.786
389,57.291
390,61.301
391,65.485
392,69.544
393,73.602
394,77.359
395,80.252
396,83.000
397,85.660
398,87.612
399,89.136
400,90.223
401,90.107
402,89.825
403,89.602
404,88.631
405,86.806
406,84.000
407,80.854
408,77.544
409,74.505
410,71.243
411,66.961
412,63.058
413,59.029
414,55.728
415,52.262
416,48.563
417,45.951
418,43.699
419,41.893
420,40.612
421,39.913
422,39.592
423,40.282
424,41.456
425,43.049
426,45.835
427,49.097
428,52.534
429,56.592
430,61.515
431,66.534
432,71.447
433,76.466
434,82.233
435,87.301
436,92.223
437,97.097
438,101.738
439,105.942
440,109.602
441,112.408
442,113.961
443,115.728
444,116.447
445,116.291
446,115.874
447,114.417
448,112.252
449,110.029
450,106.515
451,103.165
452,98.767
453,93.718
454,88.874
455,83.689
456,78.738
457,73.845
458,68.951
459,64.068
460,59.864
461,55.981
462,52.913
463,49.592
464,47.476
465,46.078
466,45.369
467,45.738
468,45.932
469,47.767
470,50.320
471,52.932
472,56.874
473,61.078
474,65.447
475,70.767
476,76.078
477,81.010
478,86.709
479,92.641
480,97.981
481,103.087
482,107.728
483,112.126
484,115.437
485,118.447
486,120.350
487,121.592
488,123.010
489,122.903
490,121.670
491,119.544
492,117.816
493,115.243
494,111.515
495,107.680
496,103.340
497,97.990
498,92.214
499,86.621
500,81.311
501,75.990
502,70.738
503,65.534
504,61.233
505,57.728
506,53.583
507,50.932
508,48.981
509,47.359
510,46.883
511,46.990
512,47.942
513,49.447
514,51.408
515,55.029
516,58.398
517,62.359
518,67.456
519,72.194
520,77.078
521,82.466
522,88.049
523,93.175
524,98.350
525,102.544
526,106.796
527,111.272
528,114.466
529,116.262
530,117.893
531,119.495
532,119.874
533,119.010
534,117.845
535,116.359
536,114.010
537,111.078
538,106.786
539,101.854
540,97.019
541,92.039
542,87.252
543,81.796
544,76.359
545,70.835
546,65.301
547,60.534
548,55.883
549,51.544
550,48.583
551,45.854
552,43.408
553,41.767
554,41.087
555,40.670
556,40.854
557,42.087
558,43.961
559,46.126
560,48.806
561,52.243
562,55.194
563,58.689
564,62.534
565,66.641
566,70.825
567,75.019
568,78.340
569,81.417
570,84.175
571,86.922
572,89.456
573,90.932
574,91.485
575,92.320
576,92.534
577,91.670
578,89.806
579,87.777
580,86.058
581,83.204
582,80.000
583,76.757
584,72.718
585,68.738
586,64.670
587,60.252
588,56.282
589,52.155
590,48.388
591,44.583
592,41.000
593,37.990
594,35.621
595,33.184
596,31.311
597,29.757
598,29.078
599,29.097
600,29.087
601,29.369
602,29.864
603,31.437
604,33.243
605,35.184
606,37.087
607,39.155
608,41.524
609,43.738
610,45.981
611,48.291
612,50.233
613,52.194
614,54.029
615,55.272
616,56.456
617,57.553
618,57.660
619,57.816
620,57.495
621,57.350
622,56.417
623,55.243
624,53.874
625,51.650
626,49.175
627,46.971
628,44.680
629,42.718
630,39.835
631,37.282
632,34.398
633,32.155
634,29.495
635,27.320
636,25.379
637,23.282
638,21.563
639,20.029
640,18.786
641,17.816
642,17.126
643,16.718
644,16.718
645,16.534
646,16.689
647,17.291
648,17.961
649,18.699
650,19.583
651,20.650
652,21.573
653,22.573
654,23.670
655,24.621
656,25.398
657,26.194
658,27.282
659,27.466
660,27.757
661,28.019
662,28.049
663,27.913
664,27.427
665,27.184
666,26.650
667,26.194
668,25.243
669,24.117
670,23.136
671,22.369
672,21.107
673,19.680
674,18.602
675,17.427
676,16.146
677,15.019
678,13.971
679,12.874
680,11.932
681,10.757
682,10.078
683,9.563
684,9.049
685,8.379
686,8.039
687,7.767
688,7.476
689,7.359
690,7.330
691,7.398
692,7.456
693,7.816
694,7.913
695,8.097
696,8.301
697,8.583
698,8.864
699,9.097
700,9.437
701,9.602
702,9.534
703,9.874
704,9.864
705,9.845
706,9.874
707,9.777
708,9.602
709,9.466
710,9.214
711,8.903
712,8.583
713,8.437
714,7.961
715,7.951
716,7.583
717,6.854
718,6.563
719,6.165
720,5.971
721,5.718
722,5.243
723,4.845
724,4.718
725,4.417
726,4.146
727,3.903
728,3.864
729,3.515
730,3.350
731,3.243
732,3.320
733,3.320
734,3.175
735,2.961
736,3.019
737,3.058
738,3.155
739,3.107
740,3.087
741,3.019
742,3.029
743,3.078
744,3.184
745,3.097
746,3.097
747,3.184
748,3.223
749,3.214
750,3.155
751,3.146
752,3.068
753,3.068
754,2.961
755,2.903
756,2.951
757,2.990
758,2.806
759,2.913
760,3.029
761,2.854
762,2.825
763,2.748
764,2.874
765,2.767
766,2.816
767,2.738
768,2.602
769,2.553
770,2.903
771,2.728
772,2.476
773,2.718
774,2.777
775,2.748
776,2.767
777,2.816
778,2.796
779,2.942
780,3.058
781,3.194
782,3.204
783,3.126
784,3.301
785,3.456
786,3.641
787,3.612
788,3.592
789,3.874
790,3.932
791,4.097
792,4.107
793,3.854
794,4.184
795,4.379
796,4.087
797,4.320
798,4.359
799,4.282
800,4.146
801,4.194
802,4.291
803,4.301
804,3.942
805,3.913
806,3.922
807,3.883
808,3.816
809,3.738
810,3.709
811,3.699
812,3.641
813,3.515
814,3.456
815,3.592
816,3.388
817,3.612
818,3.641
819,3.563
820,3.777
821,3.932
822,4.010
823,4.243
824,4.544
825,4.631
826,4.854
827,5.214
828,5.369
829,5.495
830,5.709
831,6.097
832,6.252
833,6.573
834,6.806
835,6.748
836,6.738
837,6.961
838,7.146
839,7.107
840,6.932
841,7.010
842,7.184
843,7.204
844,7.068
845,6.816
846,6.709
847,6.534
848,6.223
849,6.058
850,5.903
851,5.650
852,5.311
853,5.117
854,4.971
855,4.874
856,4.544
857,4.621
858,4.534
859,4.320
860,4.388
861,4.417
862,4.282
863,4.524
864,4.786
865,4.728
866,4.777
867,5.194
868,5.485
869,5.612
870,5.845
871,6.049
872,6.427
873,6.650
874,6.883
875,7.136
876,7.252
877,7.437
878,7.718
879,7.981
880,8.175
881,8.107
882,8.282
883,8.408
884,8.126
885,8.107
886,8.194
887,7.854
888,7.709
889,7.641
890,7.437
891,7.126
892,7.107
893,6.835
894,6.466
895,6.155
896,5.835
897,5.825
898,5.534
899,5.146
900,4.922
901,4.689
902,4.563
903,4.437
904,4.320
905,4.272
906,4.340
907,4.194
908,4.194
909,4.437
910,4.408
911,4.495
912,4.650
913,4.689
914,4.864
915,5.049
916,5.165
917,5.437
918,5.563
919,5.718
920,5.903
921,6.175
922,6.146
923,6.359
924,6.291
925,6.194
926,6.214
927,1.000
928,0.000
